,0
6166,1
6167,7
6168,8
6169,5
6170,5
6171,5
6172,3
6173,2
6174,3
6175,5
6176,5
6177,9
6178,8
6179,9
6180,0
6181,5
6182,8
6183,5
6184,5
6185,5
6186,5
6187,5
6188,9
6189,1
6190,7
6191,7
6192,5
6193,3
6194,8
6195,5
6196,7
6197,5
6198,2
6199,3
6200,7
6201,3
6202,9
6203,5
6204,5
6205,2
6206,3
6207,1
6208,0
6209,2
6210,5
6211,3
6212,3
6213,3
6214,9
6215,1
6216,9
6217,3
6218,2
6219,5
6220,5
6221,5
6222,5
6223,7
6224,3
6225,3
6226,3
6227,5
6228,5
6229,2
6230,7
6231,1
6232,7
6233,9
6234,5
6235,2
6236,2
6237,5
6238,2
6239,2
6240,8
6241,5
6242,5
6243,5
6244,8
6245,8
6246,2
6247,8
6248,5
6249,0
6250,3
6251,3
6252,8
6253,5
6254,7
6255,9
6256,5
6257,5
6258,3
6259,7
6260,0
6261,9
6262,2
6263,1
6264,2
6265,5
6266,5
6267,1
6268,1
6269,0
6270,1
6271,3
6272,5
6273,2
6274,1
6275,8
6276,5
6277,2
6278,7
6279,7
6280,5
6281,8
6282,3
6283,5
6284,9
6285,6
6286,9
6287,9
6288,9
6289,5
6290,1
6291,3
6292,5
6293,6
6294,5
6295,3
6296,2
6297,3
6298,5
6299,0
6300,5
6301,2
6302,5
6303,1
6304,1
6305,3
6306,0
6307,8
6308,1
6309,6
6310,5
6311,3
6312,5
6313,2
6314,0
6315,8
6316,1
6317,5
6318,5
6319,5
6320,8
6321,5
6322,3
6323,3
6324,6
6325,1
6326,3
6327,5
6328,7
6329,5
6330,5
6331,2
6332,2
6333,1
6334,5
6335,2
6336,8
6337,8
6338,9
6339,3
6340,7
6341,5
6342,5
6343,5
6344,5
6345,9
6346,6
6347,6
6348,8
6349,5
6350,2
6351,5
6352,3
6353,2
6354,5
6355,5
6356,6
6357,9
6358,8
6359,5
6360,2
6361,7
6362,5
6363,5
6364,2
6365,2
6366,1
6367,5
6368,5
6369,7
6370,7
6371,5
6372,0
6373,2
6374,6
6375,3
6376,5
6377,8
6378,1
6379,5
6380,3
6381,2
6382,1
6383,5
6384,9
6385,8
6386,7
6387,8
6388,2
6389,1
6390,8
6391,2
6392,8
6393,3
6394,3
6395,8
6396,5
6397,8
6398,7
6399,6
6400,6
6401,5
6402,5
6403,5
6404,5
6405,5
6406,3
6407,3
6408,5
6409,5
6410,9
6411,5
6412,5
6413,3
6414,5
6415,3
6416,5
6417,2
6418,8
6419,3
6420,7
6421,5
6422,0
6423,8
6424,2
6425,8
6426,9
6427,5
6428,2
6429,5
6430,8
6431,3
6432,0
6433,6
6434,6
6435,5
6436,5
6437,1
6438,5
6439,3
6440,9
6441,3
6442,3
6443,3
6444,3
6445,5
6446,1
6447,3
6448,7
6449,2
6450,3
6451,2
6452,5
6453,3
6454,5
6455,5
6456,8
6457,2
6458,5
6459,2
6460,6
6461,5
6462,2
6463,2
6464,2
6465,7
6466,8
6467,8
6468,9
6469,2
6470,5
6471,2
6472,7
6473,7
6474,3
6475,8
6476,2
6477,8
6478,6
6479,5
6480,2
6481,3
6482,5
6483,2
6484,2
6485,1
6486,5
6487,2
6488,3
6489,7
6490,6
6491,1
6492,2
6493,9
6494,3
6495,3
6496,5
6497,2
6498,7
6499,5
6500,5
6501,3
6502,9
6503,5
6504,3
6505,3
6506,5
6507,3
6508,3
6509,3
6510,5
6511,9
6512,5
6513,5
6514,7
6515,1
6516,2
6517,7
6518,0
6519,3
6520,5
6521,2
6522,2
6523,0
6524,5
6525,2
6526,3
6527,1
6528,7
6529,5
6530,0
6531,9
6532,0
6533,2
6534,5
6535,8
6536,5
6537,9
6538,5
6539,1
6540,5
6541,6
6542,5
6543,8
6544,3
6545,0
6546,2
6547,7
6548,3
6549,1
6550,5
6551,2
6552,5
6553,2
6554,7
6555,9
6556,2
6557,5
6558,1
6559,0
6560,1
6561,2
6562,5
6563,1
6564,5
6565,3
6566,5
6567,5
6568,3
6569,7
6570,2
6571,8
6572,2
6573,1
6574,7
6575,0
6576,2
6577,1
6578,0
6579,5
6580,5
6581,3
6582,9
6583,8
6584,7
6585,5
6586,3
6587,8
6588,2
6589,1
6590,5
6591,5
6592,1
6593,5
6594,8
6595,5
6596,9
6597,5
6598,3
6599,5
6600,7
6601,5
6602,5
6603,2
6604,2
6605,5
6606,8
6607,2
6608,8
6609,1
6610,5
6611,2
6612,5
6613,7
6614,5
6615,9
6616,8
6617,5
6618,3
6619,5
6620,8
6621,3
6622,5
6623,3
6624,5
6625,2
6626,0
6627,3
6628,7
6629,8
6630,1
6631,1
6632,2
6633,5
6634,1
6635,2
6636,5
6637,5
6638,5
6639,7
6640,5
6641,8
6642,0
6643,1
6644,7
6645,2
6646,3
6647,8
6648,3
6649,8
6650,8
6651,7
6652,7
6653,5
6654,5
6655,8
6656,5
6657,5
6658,2
6659,2
6660,8
6661,8
6662,2
6663,2
6664,5
6665,6
6666,1
6667,5
6668,8
6669,3
6670,2
6671,2
6672,5
6673,7
6674,8
6675,7
6676,2
6677,5
6678,8
6679,5
6680,2
6681,3
6682,5
6683,9
6684,7
6685,7
6686,5
6687,5
6688,9
6689,1
6690,8
6691,9
6692,3
6693,5
6694,2
6695,5
6696,0
6697,2
6698,2
6699,5
6700,5
6701,5
6702,5
6703,1
6704,8
6705,3
6706,8
6707,2
6708,9
6709,5
6710,5
6711,5
6712,5
6713,3
6714,3
6715,7
6716,2
6717,8
6718,9
6719,6
6720,9
6721,2
6722,5
6723,1
6724,5
6725,5
6726,5
6727,7
6728,0
6729,3
6730,2
6731,5
6732,8
6733,2
6734,3
6735,5
6736,2
6737,8
6738,9
6739,5
6740,1
6741,9
6742,3
6743,0
6744,8
6745,3
6746,2
6747,8
6748,5
6749,7
6750,5
6751,2
6752,5
6753,6
6754,5
6755,1
6756,5
6757,5
6758,0
6759,6
6760,8
6761,9
6762,5
6763,5
6764,5
6765,2
6766,2
6767,7
6768,0
6769,5
6770,5
6771,5
6772,1
6773,1
6774,5
6775,8
6776,5
6777,8
6778,5
6779,8
6780,2
6781,1
6782,8
6783,9
6784,2
6785,2
6786,0
6787,8
6788,5
6789,5
6790,2
6791,2
6792,9
6793,7
6794,7
6795,1
6796,5
6797,3
6798,2
6799,5
6800,3
6801,3
6802,3
6803,5
6804,5
6805,3
6806,5
6807,5
6808,3
6809,3
6810,8
6811,2
6812,5
6813,9
6814,5
6815,5
6816,2
6817,7
6818,2
6819,9
6820,9
6821,8
6822,5
6823,1
6824,5
6825,1
6826,7
6827,8
6828,8
6829,3
6830,5
6831,5
6832,8
6833,0
6834,2
6835,7
6836,0
6837,5
6838,2
6839,8
6840,3
6841,5
6842,3
6843,6
6844,5
6845,3
6846,5
6847,5
6848,1
6849,2
6850,5
6851,7
6852,3
6853,6
6854,5
6855,7
6856,5
6857,8
6858,0
6859,3
6860,6
6861,9
6862,5
6863,2
6864,3
6865,5
6866,6
6867,3
6868,9
6869,3
6870,1
6871,2
6872,1
6873,5
6874,5
6875,3
6876,5
6877,5
6878,5
6879,5
6880,5
6881,3
6882,2
6883,5
6884,3
6885,5
6886,5
6887,5
6888,5
6889,5
6890,8
6891,5
6892,5
6893,3
6894,2
6895,5
6896,5
6897,5
6898,5
6899,8
6900,2
6901,3
6902,5
6903,5
6904,7
6905,3
6906,9
6907,2
6908,6
6909,8
6910,5
6911,3
6912,5
6913,2
6914,8
6915,5
6916,1
6917,1
6918,0
6919,5
6920,5
6921,3
6922,6
6923,0
6924,0
6925,8
6926,5
6927,5
6928,3
6929,8
6930,3
6931,8
6932,5
6933,2
6934,3
6935,8
6936,5
6937,5
6938,3
6939,5
6940,8
6941,3
6942,5
6943,1
6944,5
6945,5
6946,2
6947,9
6948,5
6949,5
6950,1
6951,5
6952,5
6953,2
6954,9
6955,5
6956,3
6957,9
6958,9
6959,1
6960,5
6961,7
6962,0
6963,5
6964,2
6965,3
6966,6
6967,0
6968,2
6969,5
6970,3
6971,5
6972,3
6973,3
6974,5
6975,9
6976,8
6977,5
6978,2
6979,5
6980,2
6981,5
6982,7
6983,5
6984,2
6985,7
6986,2
6987,3
6988,3
6989,6
6990,2
6991,8
6992,2
6993,7
6994,2
6995,2
6996,3
6997,5
6998,8
6999,2
7000,5
7001,5
7002,9
7003,9
7004,9
7005,5
7006,4
7007,2
7008,3
7009,5
7010,2
7011,2
7012,9
7013,5
7014,5
7015,3
7016,0
7017,3
7018,5
7019,2
7020,5
7021,3
7022,5
7023,9
7024,6
7025,2
7026,6
7027,3
7028,5
7029,2
7030,8
7031,5
7032,5
7033,5
7034,3
7035,6
7036,3
7037,7
7038,8
7039,3
7040,2
7041,5
7042,8
7043,9
7044,2
7045,1
7046,7
7047,5
7048,3
7049,3
7050,3
7051,2
7052,9
7053,5
7054,5
7055,0
7056,3
7057,5
7058,3
7059,7
7060,2
7061,3
7062,1
7063,8
7064,5
7065,3
7066,2
7067,3
7068,1
7069,8
7070,3
7071,3
7072,9
7073,5
7074,3
7075,3
7076,7
7077,8
7078,0
7079,3
7080,3
7081,7
7082,3
7083,5
7084,5
7085,2
7086,5
7087,6
7088,5
7089,0
7090,3
7091,5
7092,8
7093,3
7094,3
7095,5
7096,7
7097,5
7098,3
7099,8
7100,3
7101,5
7102,5
7103,5
7104,1
7105,7
7106,9
7107,9
7108,0
7109,1
7110,6
7111,5
7112,2
7113,5
7114,5
7115,5
7116,6
7117,2
7118,6
7119,7
7120,2
7121,5
7122,5
7123,1
7124,7
7125,3
7126,5
7127,3
7128,2
7129,3
7130,9
7131,5
7132,2
7133,3
7134,2
7135,5
7136,5
7137,2
7138,5
7139,9
7140,1
7141,2
7142,5
7143,2
7144,2
7145,2
7146,3
7147,3
7148,5
7149,8
7150,1
7151,1
7152,9
7153,3
7154,9
7155,3
7156,3
7157,5
7158,8
7159,5
7160,3
7161,0
7162,4
7163,2
7164,5
7165,5
7166,5
7167,5
7168,5
7169,2
7170,8
7171,0
7172,1
7173,5
7174,3
7175,0
7176,6
7177,5
7178,5
7179,3
7180,1
7181,0
7182,8
7183,5
7184,0
7185,5
7186,5
7187,8
7188,7
7189,3
7190,5
7191,3
7192,5
7193,5
7194,1
7195,3
7196,2
7197,7
7198,3
7199,3
7200,2
7201,2
7202,5
7203,8
7204,3
7205,7
7206,2
7207,0
7208,8
7209,6
7210,9
7211,2
7212,7
7213,2
7214,2
7215,6
7216,5
7217,3
7218,5
7219,6
7220,9
7221,3
7222,3
7223,5
7224,8
7225,9
7226,2
7227,2
7228,5
7229,2
7230,1
7231,9
7232,5
7233,0
7234,2
7235,2
7236,5
7237,3
7238,5
7239,2
7240,5
7241,7
7242,2
7243,1
7244,5
7245,9
7246,5
7247,3
7248,5
7249,1
7250,8
7251,8
7252,5
7253,3
7254,3
7255,2
7256,1
7257,2
7258,8
7259,2
7260,5
7261,2
7262,1
7263,5
7264,6
7265,9
7266,0
7267,8
7268,5
7269,5
7270,8
7271,3
7272,5
7273,5
7274,1
7275,5
7276,3
7277,8
7278,5
7279,5
7280,5
7281,5
7282,5
7283,3
7284,2
7285,3
7286,4
7287,8
7288,1
7289,3
7290,6
7291,3
7292,5
7293,5
7294,3
7295,9
7296,7
7297,5
7298,0
7299,8
7300,5
7301,8
7302,9
7303,6
7304,9
7305,9
7306,2
7307,7
7308,5
7309,8
7310,2
7311,8
7312,3
7313,3
7314,3
7315,7
7316,8
7317,6
7318,8
7319,5
7320,2
7321,9
7322,5
7323,5
7324,5
7325,5
7326,3
7327,8
7328,5
7329,5
7330,7
7331,2
7332,7
7333,5
7334,2
7335,7
7336,5
7337,9
7338,9
7339,5
7340,2
7341,0
7342,5
7343,5
7344,2
7345,5
7346,1
7347,8
7348,5
7349,3
7350,9
7351,8
7352,5
7353,2
7354,3
7355,3
7356,5
7357,8
7358,3
7359,5
7360,7
7361,2
7362,1
7363,5
7364,3
7365,1
7366,5
7367,6
7368,2
7369,3
7370,3
7371,2
7372,6
7373,5
7374,5
7375,2
7376,5
7377,6
7378,5
7379,2
7380,5
7381,8
7382,3
7383,5
7384,5
7385,1
7386,2
7387,8
7388,5
7389,3
7390,1
7391,9
7392,2
7393,5
7394,2
7395,2
7396,8
7397,2
7398,0
7399,5
7400,1
7401,3
7402,8
7403,5
7404,5
7405,7
7406,5
7407,2
7408,5
7409,5
7410,9
7411,9
7412,5
7413,3
7414,2
7415,2
7416,3
7417,5
7418,3
7419,3
7420,8
7421,5
7422,5
7423,5
7424,5
7425,3
7426,8
7427,5
7428,3
7429,5
7430,2
7431,5
7432,5
7433,3
7434,3
7435,2
7436,1
7437,1
7438,9
7439,7
7440,2
7441,5
7442,2
7443,5
7444,5
7445,5
7446,2
7447,3
7448,5
7449,0
7450,2
7451,5
7452,9
7453,2
7454,5
7455,1
7456,8
7457,0
7458,1
7459,3
7460,5
7461,9
7462,5
7463,5
7464,8
7465,5
7466,2
7467,7
7468,2
7469,7
7470,5
7471,5
7472,5
7473,9
7474,8
7475,2
7476,2
7477,1
7478,5
7479,5
7480,2
7481,3
7482,2
7483,1
7484,9
7485,2
7486,7
7487,2
7488,0
7489,2
7490,5
7491,7
7492,5
7493,5
7494,0
7495,3
7496,5
7497,5
7498,5
7499,5
7500,5
7501,1
7502,3
7503,1
7504,5
7505,8
7506,2
7507,5
7508,8
7509,3
7510,2
7511,3
7512,5
7513,5
7514,8
7515,5
7516,3
7517,5
7518,3
7519,5
7520,9
7521,1
7522,8
7523,5
7524,7
7525,2
7526,3
7527,3
7528,8
7529,8
7530,5
7531,8
7532,5
7533,5
7534,8
7535,2
7536,5
7537,2
7538,3
7539,1
7540,7
7541,5
7542,7
7543,5
7544,6
7545,3
7546,7
7547,1
7548,5
7549,5
7550,9
7551,5
7552,9
7553,3
7554,8
7555,1
7556,8
7557,8
7558,5
7559,3
7560,1
7561,3
7562,9
7563,3
7564,5
7565,3
7566,1
7567,5
7568,5
7569,7
7570,1
7571,1
7572,1
7573,5
7574,3
7575,1
7576,1
7577,5
7578,3
7579,5
7580,5
7581,5
7582,6
7583,1
7584,0
7585,2
7586,8
7587,3
7588,2
7589,1
7590,3
7591,0
7592,2
7593,5
7594,1
7595,5
7596,9
7597,3
7598,9
7599,5
7600,3
7601,7
7602,8
7603,9
7604,5
7605,7
7606,2
7607,2
7608,2
7609,3
7610,3
7611,3
7612,8
7613,3
7614,2
7615,2
7616,2
7617,8
7618,8
7619,2
7620,8
7621,5
7622,5
7623,7
7624,2
7625,5
7626,6
7627,3
7628,5
7629,9
7630,3
7631,6
7632,7
7633,1
7634,5
7635,2
7636,1
7637,3
7638,8
7639,5
7640,3
7641,3
7642,1
7643,6
7644,8
7645,8
7646,3
7647,5
7648,3
7649,5
7650,3
7651,3
7652,3
7653,5
7654,8
7655,8
7656,5
7657,2
7658,1
7659,3
7660,9
7661,5
7662,9
7663,2
7664,1
7665,8
7666,9
7667,3
7668,8
7669,2
7670,2
7671,2
7672,2
7673,2
7674,8
7675,3
7676,5
7677,2
7678,2
7679,3
7680,0
7681,8
7682,3
7683,5
7684,9
7685,2
7686,5
7687,1
7688,3
7689,3
7690,5
7691,6
7692,9
7693,5
7694,9
7695,1
7696,5
7697,8
7698,1
7699,1
7700,3
7701,1
7702,3
7703,0
7704,7
7705,5
7706,2
7707,2
7708,5
7709,5
7710,3
7711,2
7712,5
7713,7
7714,5
7715,8
7716,1
7717,7
7718,3
7719,5
7720,5
7721,2
7722,5
7723,7
7724,5
7725,8
7726,5
7727,8
7728,5
7729,5
7730,3
7731,3
7732,2
7733,1
7734,3
7735,3
7736,1
7737,3
7738,3
7739,2
7740,7
7741,1
7742,3
7743,1
7744,0
7745,1
7746,3
7747,3
7748,8
7749,9
7750,9
7751,5
7752,2
7753,2
7754,5
7755,2
7756,5
7757,5
7758,5
7759,5
7760,9
7761,8
7762,2
7763,5
7764,6
7765,5
7766,8
7767,1
7768,7
7769,5
7770,5
7771,2
7772,6
7773,3
7774,3
7775,7
7776,2
7777,1
7778,3
7779,2
7780,2
7781,5
7782,3
7783,8
7784,3
7785,1
7786,5
7787,3
7788,5
7789,3
7790,0
7791,1
7792,1
7793,5
7794,5
7795,8
7796,9
7797,2
7798,0
7799,3
7800,7
7801,3
7802,7
7803,3
7804,1
7805,5
7806,3
7807,2
7808,0
7809,5
7810,5
7811,2
7812,5
7813,7
7814,2
7815,2
7816,2
7817,6
7818,5
7819,7
7820,3
7821,8
7822,6
7823,5
7824,3
7825,2
7826,0
7827,7
7828,5
7829,2
7830,6
7831,5
7832,5
7833,3
7834,3
7835,3
7836,8
7837,8
7838,3
7839,3
7840,2
7841,4
7842,3
7843,9
7844,5
7845,5
7846,0
7847,9
7848,2
7849,2
7850,3
7851,5
7852,3
7853,5
7854,2
7855,5
7856,2
7857,2
7858,5
7859,0
7860,6
7861,2
7862,0
7863,9
7864,1
7865,8
7866,5
7867,9
7868,1
7869,3
7870,9
7871,6
7872,3
7873,7
7874,5
7875,3
7876,1
7877,2
7878,5
7879,6
7880,7
7881,5
7882,5
7883,9
7884,7
7885,3
7886,7
7887,5
7888,5
7889,6
7890,2
7891,7
7892,1
7893,9
7894,3
7895,7
7896,6
7897,3
7898,9
7899,6
7900,6
7901,2
7902,2
7903,7
7904,5
7905,8
7906,5
7907,2
7908,3
7909,5
7910,5
7911,3
7912,2
7913,3
7914,7
7915,3
7916,3
7917,7
7918,8
7919,2
7920,1
7921,3
7922,9
7923,1
7924,5
7925,3
7926,0
7927,5
7928,5
7929,7
7930,5
7931,3
7932,7
7933,1
7934,1
7935,2
7936,3
7937,3
7938,9
7939,2
7940,5
7941,0
7942,2
7943,7
7944,3
7945,2
7946,5
7947,1
7948,9
7949,2
7950,1
7951,5
7952,5
7953,9
7954,3
7955,7
7956,5
7957,5
7958,1
7959,7
7960,5
7961,7
7962,1
7963,5
7964,2
7965,5
7966,3
7967,9
7968,7
7969,1
7970,3
7971,5
7972,5
7973,6
7974,6
7975,5
7976,8
7977,2
7978,5
7979,1
7980,2
7981,2
7982,0
7983,5
7984,2
7985,5
7986,2
7987,1
7988,3
7989,5
7990,6
7991,7
7992,5
7993,5
7994,3
7995,5
7996,5
7997,7
7998,5
7999,1
8000,5
8001,3
8002,5
8003,5
8004,3
8005,5
8006,3
8007,1
8008,3
8009,5
8010,5
8011,5
8012,3
8013,3
8014,9
8015,5
8016,3
8017,1
8018,1
8019,5
8020,8
8021,5
8022,6
8023,8
8024,5
8025,8
8026,6
8027,5
8028,3
8029,5
8030,3
8031,3
8032,3
8033,6
8034,1
8035,5
8036,2
8037,3
8038,5
8039,3
8040,5
8041,4
8042,2
8043,3
8044,5
8045,5
8046,2
8047,7
8048,1
8049,5
8050,8
8051,5
8052,5
8053,2
8054,3
8055,1
8056,3
8057,0
8058,7
8059,5
8060,5
8061,1
8062,3
8063,8
8064,2
8065,9
8066,5
8067,8
8068,5
8069,5
8070,7
8071,0
8072,3
8073,8
8074,3
8075,2
8076,5
8077,2
8078,3
8079,9
8080,6
8081,7
8082,5
8083,3
8084,2
8085,3
8086,5
8087,5
8088,3
8089,3
8090,2
8091,3
8092,2
8093,1
8094,3
8095,3
8096,5
8097,3
8098,8
8099,2
8100,1
8101,1
8102,7
8103,1
8104,7
8105,5
8106,5
8107,7
8108,8
8109,5
8110,2
8111,3
8112,5
8113,1
8114,2
8115,4
8116,1
8117,3
8118,3
8119,1
8120,9
8121,1
8122,2
8123,8
8124,6
8125,1
8126,2
8127,3
8128,9
8129,5
8130,3
8131,2
8132,1
8133,5
8134,0
8135,2
8136,5
8137,1
8138,7
8139,5
8140,3
8141,5
8142,7
8143,7
8144,3
8145,6
8146,5
8147,1
8148,5
8149,7
8150,5
8151,0
8152,2
8153,0
8154,3
8155,2
8156,1
8157,5
8158,5
8159,2
8160,8
8161,5
8162,5
8163,3
8164,3
8165,5
8166,5
8167,6
8168,7
8169,5
8170,3
8171,2
8172,5
8173,0
8174,5
8175,1
8176,1
8177,8
8178,5
8179,5
8180,2
8181,1
8182,7
8183,3
8184,2
8185,5
8186,8
8187,2
8188,5
8189,8
8190,5
8191,3
8192,3
8193,9
8194,5
8195,1
8196,3
8197,7
8198,9
8199,8
8200,3
8201,1
8202,3
8203,5
8204,3
8205,5
8206,5
8207,8
8208,5
8209,6
8210,3
8211,8
8212,5
8213,8
8214,5
8215,8
8216,5
8217,9
8218,2
8219,3
8220,2
8221,1
8222,3
8223,5
8224,5
8225,3
8226,5
8227,5
8228,3
8229,9
8230,1
8231,5
8232,1
8233,1
8234,3
8235,3
8236,7
8237,3
8238,5
8239,5
8240,5
8241,2
8242,9
8243,8
8244,9
8245,8
8246,2
8247,1
8248,9
8249,2
8250,5
8251,6
8252,5
8253,5
8254,5
8255,5
8256,6
8257,6
8258,3
8259,8
8260,9
8261,3
8262,8
8263,5
8264,1
8265,0
8266,7
8267,5
8268,2
8269,3
8270,3
8271,8
8272,5
8273,5
8274,5
8275,5
8276,3
8277,6
8278,1
8279,2
8280,3
8281,5
8282,5
8283,3
8284,5
8285,3
8286,7
8287,0
8288,3
8289,5
8290,0
8291,5
8292,3
8293,5
8294,3
8295,8
8296,5
8297,5
8298,7
8299,2
8300,1
8301,1
8302,3
8303,5
8304,5
8305,8
8306,5
8307,2
8308,2
8309,8
8310,8
8311,5
8312,1
8313,3
8314,0
8315,2
8316,6
8317,2
8318,5
8319,5
8320,2
8321,5
8322,9
8323,6
8324,5
8325,1
8326,2
8327,0
8328,5
8329,5
8330,1
8331,0
8332,7
8333,1
8334,3
8335,2
8336,8
8337,1
8338,2
8339,0
8340,5
8341,0
8342,5
8343,5
8344,5
8345,2
8346,5
8347,7
8348,5
8349,6
8350,1
8351,2
8352,3
8353,5
8354,6
8355,7
8356,2
8357,8
8358,1
8359,5
8360,9
8361,5
8362,5
8363,3
8364,2
8365,2
8366,5
8367,2
8368,7
8369,5
8370,3
8371,5
8372,9
8373,3
8374,3
8375,5
8376,0
8377,5
8378,2
8379,3
8380,8
8381,5
8382,3
8383,2
8384,2
8385,8
8386,5
8387,3
8388,1
8389,5
8390,5
8391,2
8392,5
8393,1
8394,5
8395,3
8396,8
8397,2
8398,5
8399,5
8400,7
8401,1
8402,5
8403,2
8404,0
8405,1
8406,3
8407,6
8408,5
8409,3
8410,2
8411,5
8412,5
8413,3
8414,3
8415,2
8416,2
8417,0
8418,5
8419,3
8420,3
8421,5
8422,1
8423,2
8424,5
8425,9
8426,3
8427,8
8428,3
8429,7
8430,8
8431,5
8432,2
8433,3
8434,3
8435,2
8436,1
8437,2
8438,7
8439,3
8440,3
8441,5
8442,3
8443,3
8444,3
8445,1
8446,5
8447,5
8448,1
8449,0
8450,2
8451,8
8452,0
8453,0
8454,6
8455,3
8456,2
8457,8
8458,3
8459,3
8460,2
8461,8
8462,5
8463,9
8464,5
8465,5
8466,0
8467,3
8468,5
8469,7
8470,1
8471,3
8472,1
8473,2
8474,5
8475,8
8476,4
8477,3
8478,9
8479,5
8480,5
8481,7
8482,3
8483,5
8484,3
8485,1
8486,1
8487,7
8488,8
8489,5
8490,9
8491,2
8492,8
8493,5
8494,0
8495,5
8496,5
8497,2
8498,5
8499,7
8500,2
8501,5
8502,2
8503,0
8504,3
8505,5
8506,5
8507,5
8508,5
8509,9
8510,5
8511,5
8512,7
8513,9
8514,1
8515,2
8516,5
8517,5
8518,3
8519,0
8520,5
8521,5
8522,5
8523,5
8524,8
8525,3
8526,7
8527,1
8528,3
8529,8
8530,3
8531,3
8532,8
8533,3
8534,2
8535,7
8536,3
8537,7
8538,5
8539,5
8540,5
8541,9
8542,2
8543,2
8544,3
8545,9
8546,3
8547,9
8548,0
8549,5
8550,7
8551,5
8552,1
8553,9
8554,2
8555,1
8556,2
8557,1
8558,2
8559,1
8560,7
8561,9
8562,3
8563,1
8564,8
8565,2
8566,9
8567,9
8568,2
8569,2
8570,5
8571,8
8572,2
8573,9
8574,5
8575,5
8576,5
8577,5
8578,5
8579,8
8580,5
8581,2
8582,5
8583,5
8584,5
8585,8
8586,5
8587,1
8588,3
8589,7
8590,5
8591,1
8592,5
8593,5
8594,3
8595,9
8596,5
8597,1
8598,3
8599,5
8600,9
8601,2
8602,5
8603,9
8604,5
8605,7
8606,5
8607,2
8608,3
8609,8
8610,8
8611,2
8612,2
8613,5
8614,0
8615,5
8616,8
8617,5
8618,3
8619,5
8620,5
8621,2
8622,8
8623,1
8624,2
8625,6
8626,1
8627,5
8628,3
8629,3
8630,7
8631,2
8632,2
8633,5
8634,2
8635,2
8636,5
8637,0
8638,7
8639,2
8640,5
8641,7
8642,8
8643,5
8644,3
8645,9
8646,5
8647,2
8648,5
8649,1
8650,2
8651,2
8652,1
8653,3
8654,1
8655,6
8656,7
8657,1
8658,5
8659,5
8660,5
8661,2
8662,2
8663,5
8664,2
8665,8
8666,2
8667,2
8668,2
8669,9
8670,2
8671,7
8672,8
8673,5
8674,5
8675,2
8676,5
8677,2
8678,7
8679,5
8680,3
8681,3
8682,7
8683,9
8684,6
8685,3
8686,8
8687,5
8688,5
8689,2
8690,5
8691,8
8692,7
8693,5
8694,5
8695,2
8696,2
8697,2
8698,2
8699,2
8700,2
8701,8
8702,1
8703,1
8704,7
8705,6
8706,3
8707,7
8708,9
8709,9
8710,2
8711,5
8712,5
8713,2
8714,1
8715,9
8716,5
8717,2
8718,2
8719,5
8720,3
8721,3
8722,3
8723,8
8724,8
8725,9
8726,0
8727,0
8728,8
8729,5
8730,5
8731,5
8732,3
8733,3
8734,3
8735,7
8736,6
8737,3
8738,8
8739,2
8740,1
8741,3
8742,5
8743,5
8744,6
8745,8
8746,8
8747,5
8748,8
8749,3
8750,3
8751,5
8752,9
8753,7
8754,5
8755,8
8756,1
8757,1
8758,5
8759,7
8760,9
8761,1
8762,7
8763,5
8764,2
8765,5
8766,8
8767,0
8768,5
8769,1
8770,6
8771,5
8772,3
8773,8
8774,5
8775,7
8776,5
8777,8
8778,5
8779,5
8780,2
8781,0
8782,5
8783,6
8784,3
8785,3
8786,7
8787,5
8788,0
8789,3
8790,9
8791,9
8792,5
8793,5
8794,7
8795,9
8796,5
8797,8
8798,3
8799,1
8800,2
8801,8
8802,5
8803,3
8804,3
8805,2
8806,3
8807,8
8808,7
8809,3
8810,0
8811,9
8812,3
8813,9
8814,1
8815,7
8816,8
8817,5
8818,2
8819,8
8820,5
8821,5
8822,3
8823,3
8824,5
8825,5
8826,5
8827,3
8828,1
8829,1
8830,2
8831,0
8832,3
8833,3
8834,4
8835,9
8836,6
8837,0
8838,5
8839,3
8840,3
8841,2
8842,8
8843,5
8844,5
8845,1
8846,3
8847,5
8848,7
8849,7
8850,6
8851,1
8852,0
8853,5
8854,5
8855,8
8856,5
8857,1
8858,1
8859,3
8860,6
8861,7
8862,3
8863,1
8864,8
8865,3
8866,1
8867,5
8868,3
8869,2
8870,8
8871,5
8872,7
8873,3
8874,9
8875,1
8876,0
8877,2
8878,3
8879,1
8880,5
8881,5
8882,9
8883,5
8884,5
8885,7
8886,2
8887,1
8888,1
8889,8
8890,5
8891,0
8892,3
8893,2
8894,2
8895,3
8896,3
8897,0
8898,9
8899,7
8900,1
8901,1
8902,9
8903,6
8904,6
8905,3
8906,7
8907,8
8908,5
8909,3
8910,5
8911,1
8912,2
8913,2
8914,5
8915,5
8916,7
8917,7
8918,2
8919,8
8920,3
8921,5
8922,7
8923,3
8924,0
8925,3
8926,2
8927,3
8928,6
8929,3
8930,5
8931,1
8932,7
8933,8
8934,5
8935,2
8936,5
8937,1
8938,1
8939,1
8940,2
8941,2
8942,0
8943,3
8944,5
8945,9
8946,5
8947,5
8948,2
8949,5
8950,5
8951,5
8952,5
8953,3
8954,2
8955,3
8956,1
8957,2
8958,5
8959,3
8960,5
8961,8
8962,2
8963,7
8964,5
