,0
6240,8
6241,2
6242,5
6243,5
6244,8
6245,8
6246,2
6247,5
6248,5
6249,6
6250,2
6251,3
6252,8
6253,2
6254,7
6255,9
6256,5
6257,7
6258,3
6259,7
6260,0
6261,5
6262,2
6263,1
6264,2
6265,2
6266,3
6267,2
6268,1
6269,3
6270,1
6271,3
6272,5
6273,5
6274,7
6275,3
6276,5
6277,5
6278,7
6279,9
6280,5
6281,8
6282,5
6283,2
6284,3
6285,6
6286,9
6287,9
6288,9
6289,5
6290,0
6291,3
6292,3
6293,6
6294,2
6295,3
6296,5
6297,3
6298,5
6299,6
6300,5
6301,2
6302,5
6303,1
6304,6
6305,3
6306,0
6307,8
6308,1
6309,6
6310,5
6311,8
6312,3
6313,2
6314,0
6315,8
6316,0
6317,5
6318,2
6319,5
6320,3
6321,9
6322,3
6323,8
6324,1
6325,1
6326,3
6327,8
6328,5
6329,6
6330,5
6331,5
6332,7
6333,6
6334,5
6335,5
6336,8
6337,8
6338,9
6339,3
6340,5
6341,2
6342,2
6343,5
6344,5
6345,7
6346,0
6347,5
6348,8
6349,2
6350,3
6351,5
6352,2
6353,2
6354,2
6355,5
6356,9
6357,9
6358,8
6359,5
6360,3
6361,2
6362,7
6363,2
6364,7
6365,2
6366,0
6367,7
6368,5
6369,2
6370,5
6371,8
6372,5
6373,1
6374,6
6375,3
6376,5
6377,8
6378,0
6379,5
6380,2
6381,5
6382,0
6383,7
6384,5
6385,8
6386,5
6387,8
6388,2
6389,1
6390,8
6391,2
6392,8
6393,3
6394,5
6395,8
6396,5
6397,8
6398,9
6399,6
6400,0
6401,5
6402,3
6403,5
6404,5
6405,2
6406,5
6407,5
6408,5
6409,5
6410,9
6411,5
6412,0
6413,3
6414,5
6415,3
6416,5
6417,5
6418,8
6419,3
6420,5
6421,3
6422,0
6423,8
6424,2
6425,3
6426,2
6427,5
6428,5
6429,5
6430,8
6431,5
6432,0
6433,0
6434,6
6435,5
6436,5
6437,0
6438,5
6439,5
6440,9
6441,3
6442,3
6443,3
6444,3
6445,4
6446,0
6447,8
6448,7
6449,3
6450,3
6451,2
6452,5
6453,3
6454,3
6455,3
6456,8
6457,3
6458,5
6459,2
6460,6
6461,5
6462,2
6463,2
6464,2
6465,7
6466,8
6467,8
6468,9
6469,2
6470,5
6471,2
6472,3
6473,5
6474,3
6475,5
6476,5
6477,3
6478,6
6479,2
6480,5
6481,8
6482,9
6483,2
6484,6
6485,0
6486,5
6487,5
6488,2
6489,7
6490,5
6491,5
6492,5
6493,9
6494,3
6495,3
6496,5
6497,5
6498,3
6499,5
6500,2
6501,3
6502,9
6503,5
6504,3
6505,3
6506,2
6507,3
6508,5
6509,3
6510,5
6511,9
6512,5
6513,3
6514,7
6515,6
6516,5
6517,7
6518,0
6519,9
6520,5
6521,2
6522,5
6523,0
6524,5
6525,2
6526,5
6527,6
6528,5
6529,5
6530,1
6531,2
6532,6
6533,2
6534,7
6535,3
6536,5
6537,9
6538,5
6539,1
6540,5
6541,6
6542,3
6543,8
6544,8
6545,0
6546,2
6547,7
6548,3
6549,1
6550,7
6551,3
6552,3
6553,2
6554,7
6555,9
6556,5
6557,2
6558,6
6559,6
6560,3
6561,5
6562,5
6563,8
6564,5
6565,3
6566,5
6567,5
6568,3
6569,7
6570,5
6571,5
6572,2
6573,1
6574,5
6575,0
6576,3
6577,5
6578,2
6579,5
6580,5
6581,3
6582,2
6583,8
6584,7
6585,2
6586,8
6587,8
6588,5
6589,1
6590,5
6591,7
6592,1
6593,5
6594,8
6595,5
6596,9
6597,2
6598,3
6599,2
6600,7
6601,3
6602,5
6603,2
6604,2
6605,6
6606,8
6607,2
6608,5
6609,1
6610,2
6611,2
6612,5
6613,2
6614,3
6615,5
6616,5
6617,2
6618,8
6619,2
6620,8
6621,5
6622,2
6623,5
6624,5
6625,2
6626,0
6627,5
6628,5
6629,8
6630,5
6631,1
6632,5
6633,5
6634,5
6635,2
6636,5
6637,7
6638,2
6639,5
6640,3
6641,8
6642,0
6643,6
6644,3
6645,2
6646,2
6647,8
6648,3
6649,8
6650,8
6651,9
6652,5
6653,5
6654,5
6655,3
6656,5
6657,5
6658,2
6659,2
6660,8
6661,2
6662,2
6663,5
6664,5
6665,6
6666,0
6667,2
6668,8
6669,3
6670,2
6671,2
6672,3
6673,1
6674,3
6675,5
6676,3
6677,5
6678,8
6679,5
6680,2
6681,3
6682,2
6683,9
6684,5
6685,7
6686,5
6687,5
6688,9
6689,0
6690,8
6691,9
6692,3
6693,5
6694,5
6695,5
6696,0
6697,6
6698,2
6699,5
6700,5
6701,5
6702,5
6703,1
6704,8
6705,5
6706,8
6707,5
6708,9
6709,5
6710,5
6711,5
6712,9
6713,5
6714,5
6715,7
6716,2
6717,8
6718,9
6719,6
6720,9
6721,5
6722,5
6723,1
6724,5
6725,5
6726,5
6727,7
6728,0
6729,3
6730,5
6731,2
6732,8
6733,3
6734,3
6735,7
6736,5
6737,5
6738,9
6739,5
6740,1
6741,9
6742,3
6743,1
6744,8
6745,3
6746,2
6747,8
6748,5
6749,7
6750,7
6751,3
6752,5
6753,6
6754,2
6755,1
6756,2
6757,5
6758,0
6759,5
6760,3
6761,9
6762,0
6763,5
6764,2
6765,5
6766,7
6767,5
6768,6
6769,5
6770,8
6771,5
6772,6
6773,5
6774,5
6775,8
6776,5
6777,8
6778,5
6779,2
6780,2
6781,6
6782,8
6783,9
6784,2
6785,5
6786,0
6787,5
6788,2
6789,5
6790,2
6791,2
6792,5
6793,5
6794,7
6795,6
6796,5
6797,2
6798,5
6799,2
6800,5
6801,3
6802,3
6803,5
6804,3
6805,3
6806,5
6807,5
6808,8
6809,3
6810,8
6811,2
6812,5
6813,9
6814,2
6815,5
6816,5
6817,5
6818,7
6819,5
6820,9
6821,8
6822,5
6823,0
6824,5
6825,0
6826,5
6827,2
6828,8
6829,3
6830,5
6831,8
6832,3
6833,0
6834,3
6835,7
6836,0
6837,8
6838,2
6839,8
6840,3
6841,2
6842,3
6843,3
6844,5
6845,3
6846,5
6847,2
6848,2
6849,7
6850,5
6851,5
6852,2
6853,7
6854,5
6855,5
6856,2
6857,5
6858,6
6859,3
6860,0
6861,5
6862,5
6863,5
6864,5
6865,5
6866,7
6867,2
6868,7
6869,3
6870,0
6871,5
6872,0
6873,2
6874,5
6875,3
6876,1
6877,3
6878,2
6879,5
6880,5
6881,3
6882,2
6883,5
6884,3
6885,5
6886,8
6887,2
6888,5
6889,5
6890,8
6891,5
6892,5
6893,3
6894,5
6895,5
6896,5
6897,5
6898,2
6899,2
6900,2
6901,5
6902,6
6903,7
6904,7
6905,2
6906,7
6907,6
6908,6
6909,8
6910,5
6911,5
6912,5
6913,2
6914,3
6915,5
6916,3
6917,1
6918,1
6919,2
6920,5
6921,3
6922,1
6923,0
6924,2
6925,8
6926,2
6927,3
6928,5
6929,8
6930,3
6931,8
6932,5
6933,3
6934,3
6935,3
6936,5
6937,1
6938,3
6939,5
6940,8
6941,3
6942,5
6943,0
6944,5
6945,5
6946,2
6947,2
6948,5
6949,7
6950,0
6951,3
6952,5
6953,2
6954,9
6955,5
6956,3
6957,9
6958,9
6959,1
6960,3
6961,9
6962,0
6963,7
6964,5
6965,3
6966,7
6967,0
6968,5
6969,5
6970,7
6971,5
6972,3
6973,5
6974,5
6975,7
6976,5
6977,5
6978,2
6979,5
6980,2
6981,5
6982,3
6983,5
6984,3
6985,7
6986,5
6987,5
6988,2
6989,6
6990,5
6991,8
6992,5
6993,6
6994,5
6995,2
6996,3
6997,5
6998,8
6999,3
7000,2
7001,2
7002,9
7003,5
7004,9
7005,5
7006,7
7007,3
7008,8
7009,3
7010,2
7011,5
7012,9
7013,5
7014,5
7015,8
7016,0
7017,3
7018,5
7019,8
7020,5
7021,3
7022,5
7023,9
7024,0
7025,1
7026,6
7027,3
7028,5
7029,2
7030,8
7031,5
7032,2
7033,5
7034,5
7035,5
7036,8
7037,7
7038,8
7039,3
7040,2
7041,5
7042,3
7043,9
7044,9
7045,1
7046,7
7047,5
7048,3
7049,2
7050,9
7051,5
7052,9
7053,5
7054,2
7055,1
7056,8
7057,5
7058,7
7059,7
7060,2
7061,5
7062,1
7063,8
7064,5
7065,5
7066,5
7067,3
7068,1
7069,8
7070,3
7071,3
7072,9
7073,5
7074,3
7075,2
7076,7
7077,8
7078,2
7079,3
7080,3
7081,7
7082,3
7083,5
7084,5
7085,3
7086,5
7087,6
7088,8
7089,6
7090,3
7091,2
7092,5
7093,3
7094,3
7095,5
7096,5
7097,8
7098,2
7099,8
7100,8
7101,5
7102,7
7103,5
7104,1
7105,7
7106,9
7107,9
7108,0
7109,1
7110,9
7111,7
7112,2
7113,5
7114,5
7115,5
7116,6
7117,5
7118,7
7119,3
7120,2
7121,5
7122,3
7123,0
7124,7
7125,3
7126,5
7127,3
7128,5
7129,3
7130,9
7131,5
7132,5
7133,3
7134,5
7135,5
7136,5
7137,2
7138,7
7139,9
7140,0
7141,5
7142,5
7143,2
7144,5
7145,2
7146,3
7147,8
7148,5
7149,8
7150,7
7151,1
7152,5
7153,3
7154,9
7155,3
7156,3
7157,5
7158,9
7159,5
7160,3
7161,0
7162,5
7163,3
7164,5
7165,5
7166,5
7167,5
7168,5
7169,5
7170,8
7171,2
7172,1
7173,9
7174,3
7175,0
7176,1
7177,5
7178,5
7179,5
7180,1
7181,1
7182,8
7183,5
7184,1
7185,3
7186,5
7187,8
7188,3
7189,9
7190,5
7191,2
7192,7
7193,3
7194,0
7195,1
7196,2
7197,2
7198,3
7199,5
7200,2
7201,9
7202,2
7203,3
7204,8
7205,5
7206,2
7207,0
7208,8
7209,6
7210,2
7211,5
7212,5
7213,2
7214,5
7215,3
7216,5
7217,8
7218,2
7219,7
7220,5
7221,5
7222,3
7223,5
7224,8
7225,3
7226,2
7227,2
7228,2
7229,2
7230,6
7231,9
7232,5
7233,1
7234,2
7235,2
7236,8
7237,3
7238,2
7239,7
7240,2
7241,7
7242,3
7243,1
7244,5
7245,9
7246,5
7247,3
7248,2
7249,3
7250,2
7251,8
7252,5
7253,8
7254,5
7255,2
7256,0
7257,2
7258,3
7259,7
7260,5
7261,4
7262,1
7263,2
7264,7
7265,9
7266,0
7267,8
7268,5
7269,7
7270,8
7271,3
7272,7
7273,8
7274,0
7275,5
7276,5
7277,3
7278,5
7279,5
7280,3
7281,2
7282,2
7283,3
7284,2
7285,2
7286,8
7287,8
7288,6
7289,8
7290,6
7291,6
7292,2
7293,2
7294,3
7295,2
7296,3
7297,5
7298,0
7299,8
7300,7
7301,8
7302,9
7303,7
7304,9
7305,9
7306,2
7307,3
7308,5
7309,8
7310,2
7311,8
7312,3
7313,6
7314,3
7315,5
7316,8
7317,6
7318,8
7319,8
7320,2
7321,9
7322,3
7323,7
7324,5
7325,5
7326,3
7327,8
7328,5
7329,5
7330,5
7331,2
7332,7
7333,2
7334,5
7335,5
7336,5
7337,9
7338,9
7339,5
7340,2
7341,0
7342,5
7343,2
7344,2
7345,5
7346,0
7347,8
7348,5
7349,7
7350,9
7351,8
7352,5
7353,9
7354,5
7355,3
7356,5
7357,5
7358,3
7359,9
7360,7
7361,2
7362,7
7363,5
7364,8
7365,0
7366,2
7367,6
7368,5
7369,3
7370,3
7371,2
7372,9
7373,5
7374,5
7375,5
7376,5
7377,6
7378,2
7379,2
7380,5
7381,8
7382,8
7383,5
7384,2
7385,0
7386,5
7387,8
7388,5
7389,5
7390,6
7391,9
7392,2
7393,2
7394,2
7395,2
7396,8
7397,2
7398,0
7399,5
7400,0
7401,5
7402,8
7403,5
7404,5
7405,7
7406,2
7407,5
7408,8
7409,5
7410,2
7411,9
7412,9
7413,5
7414,2
7415,8
7416,5
7417,5
7418,5
7419,3
7420,8
7421,5
7422,3
7423,5
7424,7
7425,3
7426,8
7427,2
7428,3
7429,5
7430,2
7431,5
7432,8
7433,2
7434,8
7435,2
7436,6
7437,1
7438,5
7439,7
7440,2
7441,5
7442,5
7443,5
7444,5
7445,2
7446,3
7447,5
7448,9
7449,1
7450,2
7451,5
7452,2
7453,2
7454,5
7455,1
7456,2
7457,1
7458,1
7459,3
7460,5
7461,9
7462,5
7463,5
7464,8
7465,5
7466,7
7467,2
7468,7
7469,7
7470,5
7471,1
7472,5
7473,5
7474,8
7475,2
7476,7
7477,8
7478,2
7479,5
7480,5
7481,3
7482,5
7483,0
7484,9
7485,9
7486,3
7487,2
7488,1
7489,2
7490,3
7491,1
7492,5
7493,5
7494,0
7495,8
7496,5
7497,8
7498,2
7499,5
7500,5
7501,1
7502,5
7503,6
7504,5
7505,3
7506,7
7507,2
7508,8
7509,3
7510,2
7511,5
7512,3
7513,3
7514,5
7515,2
7516,2
7517,1
7518,3
7519,5
7520,9
7521,0
7522,2
7523,5
7524,7
7525,2
7526,3
7527,5
7528,8
7529,8
7530,5
7531,8
7532,5
7533,9
7534,8
7535,2
7536,7
7537,2
7538,5
7539,1
7540,9
7541,5
7542,2
7543,3
7544,6
7545,5
7546,7
7547,1
7548,5
7549,3
7550,9
7551,5
7552,9
7553,8
7554,8
7555,5
7556,8
7557,5
7558,5
7559,3
7560,0
7561,3
7562,7
7563,3
7564,5
7565,8
7566,2
7567,5
7568,5
7569,7
7570,7
7571,5
7572,6
7573,5
7574,2
7575,0
7576,5
7577,5
7578,3
7579,2
7580,5
7581,5
7582,1
7583,1
7584,0
7585,5
7586,8
7587,3
7588,1
7589,0
7590,5
7591,3
7592,3
7593,8
7594,5
7595,5
7596,9
7597,3
7598,9
7599,5
7600,3
7601,7
7602,8
7603,9
7604,2
7605,7
7606,5
7607,2
7608,2
7609,3
7610,5
7611,8
7612,8
7613,3
7614,2
7615,5
7616,2
7617,8
7618,3
7619,5
7620,8
7621,5
7622,7
7623,7
7624,8
7625,5
7626,7
7627,5
7628,5
7629,9
7630,5
7631,6
7632,5
7633,1
7634,5
7635,2
7636,5
7637,7
7638,8
7639,3
7640,3
7641,3
7642,1
7643,0
7644,5
7645,8
7646,3
7647,5
7648,3
7649,2
7650,9
7651,3
7652,3
7653,2
7654,8
7655,3
7656,5
7657,5
7658,6
7659,5
7660,9
7661,2
7662,9
7663,2
7664,6
7665,8
7666,9
7667,3
7668,8
7669,3
7670,2
7671,2
7672,2
7673,2
7674,8
7675,5
7676,5
7677,1
7678,5
7679,5
7680,1
7681,8
7682,5
7683,3
7684,9
7685,5
7686,5
7687,6
7688,3
7689,8
7690,5
7691,6
7692,5
7693,7
7694,9
7695,6
7696,5
7697,8
7698,0
7699,0
7700,3
7701,5
7702,8
7703,6
7704,7
7705,8
7706,2
7707,5
7708,5
7709,2
7710,3
7711,2
7712,5
7713,3
7714,3
7715,8
7716,0
7717,7
7718,5
7719,5
7720,3
7721,2
7722,2
7723,7
7724,5
7725,3
7726,5
7727,8
7728,5
7729,5
7730,3
7731,3
7732,2
7733,1
7734,8
7735,1
7736,1
7737,5
7738,5
7739,2
7740,7
7741,0
7742,3
7743,1
7744,0
7745,1
7746,5
7747,3
7748,8
7749,9
7750,9
7751,5
7752,8
7753,2
7754,5
7755,3
7756,8
7757,5
7758,5
7759,5
7760,9
7761,5
7762,2
7763,5
7764,1
7765,2
7766,5
7767,1
7768,7
7769,2
7770,5
7771,2
7772,6
7773,2
7774,3
7775,9
7776,2
7777,1
7778,0
7779,2
7780,5
7781,3
7782,3
7783,8
7784,3
7785,1
7786,9
7787,3
7788,5
7789,3
7790,6
7791,6
7792,1
7793,1
7794,5
7795,2
7796,9
7797,5
7798,0
7799,3
7800,7
7801,7
7802,5
7803,8
7804,0
7805,5
7806,2
7807,5
7808,0
7809,5
7810,5
7811,2
7812,2
7813,2
7814,5
7815,5
7816,2
7817,6
7818,5
7819,3
7820,3
7821,8
7822,6
7823,5
7824,8
7825,5
7826,6
7827,7
7828,5
7829,3
7830,6
7831,8
7832,5
7833,3
7834,2
7835,3
7836,5
7837,3
7838,1
7839,5
7840,5
7841,2
7842,3
7843,9
7844,5
7845,8
7846,0
7847,9
7848,5
7849,2
7850,8
7851,3
7852,3
7853,5
7854,9
7855,5
7856,5
7857,2
7858,2
7859,6
7860,9
7861,2
7862,5
7863,2
7864,6
7865,8
7866,1
7867,9
7868,6
7869,3
7870,9
7871,5
7872,3
7873,7
7874,5
7875,3
7876,0
7877,2
7878,5
7879,2
7880,7
7881,5
7882,5
7883,9
7884,9
7885,3
7886,5
7887,2
7888,5
7889,6
7890,5
7891,7
7892,1
7893,9
7894,3
7895,3
7896,0
7897,3
7898,3
7899,2
7900,2
7901,2
7902,5
7903,7
7904,5
7905,3
7906,2
7907,5
7908,3
7909,3
7910,5
7911,8
7912,2
7913,1
7914,5
7915,3
7916,3
7917,5
7918,8
7919,3
7920,2
7921,8
7922,9
7923,1
7924,5
7925,3
7926,0
7927,5
7928,2
7929,7
7930,5
7931,2
7932,5
7933,0
7934,5
7935,2
7936,8
7937,3
7938,3
7939,2
7940,5
7941,0
7942,5
7943,3
7944,3
7945,1
7946,5
7947,2
7948,9
7949,5
7950,3
7951,5
7952,5
7953,5
7954,3
7955,7
7956,5
7957,5
7958,0
7959,7
7960,5
7961,7
7962,3
7963,5
7964,7
7965,5
7966,2
7967,9
7968,2
7969,1
7970,3
7971,5
7972,1
7973,0
7974,1
7975,2
7976,3
7977,2
7978,5
7979,1
7980,0
7981,2
7982,0
7983,2
7984,7
7985,5
7986,5
7987,1
7988,5
7989,5
7990,6
7991,7
7992,2
7993,5
7994,7
7995,2
7996,5
7997,2
7998,2
7999,0
8000,5
8001,3
8002,5
8003,2
8004,8
8005,5
8006,5
8007,0
8008,8
8009,5
8010,5
8011,2
8012,3
8013,3
8014,9
8015,5
8016,8
8017,0
8018,1
8019,5
8020,8
8021,2
8022,7
8023,8
8024,5
8025,8
8026,6
8027,2
8028,2
8029,5
8030,3
8031,3
8032,3
8033,1
8034,0
8035,5
8036,5
8037,3
8038,5
8039,3
8040,7
8041,1
8042,3
8043,3
8044,5
8045,5
8046,2
8047,7
8048,0
8049,2
8050,8
8051,9
8052,5
8053,2
8054,8
8055,9
8056,8
8057,1
8058,7
8059,5
8060,5
8061,6
8062,5
8063,8
8064,5
8065,9
8066,5
8067,3
8068,5
8069,3
8070,2
8071,6
8072,3
8073,3
8074,3
8075,5
8076,2
8077,3
8078,3
8079,9
8080,7
8081,7
8082,3
8083,8
8084,5
8085,3
8086,2
8087,6
8088,8
8089,3
8090,2
8091,3
8092,2
8093,1
8094,3
8095,3
8096,3
8097,1
8098,8
8099,2
8100,0
8101,0
8102,3
8103,6
8104,7
8105,2
8106,5
8107,7
8108,3
8109,5
8110,2
8111,3
8112,5
8113,0
8114,9
8115,2
8116,2
8117,5
8118,3
8119,0
8120,5
8121,6
8122,2
8123,8
8124,6
8125,2
8126,2
8127,5
8128,9
8129,5
8130,2
8131,3
8132,1
8133,5
8134,0
8135,2
8136,5
8137,0
8138,7
8139,5
8140,3
8141,5
8142,7
8143,7
8144,3
8145,6
8146,2
8147,7
8148,5
8149,8
8150,5
8151,0
8152,2
8153,0
8154,3
8155,2
8156,6
8157,2
8158,0
8159,9
8160,5
8161,5
8162,5
8163,2
8164,3
8165,5
8166,5
8167,6
8168,7
8169,5
8170,2
8171,7
8172,5
8173,1
8174,3
8175,2
8176,1
8177,8
8178,2
8179,5
8180,8
8181,3
8182,7
8183,8
8184,5
8185,8
8186,8
8187,2
8188,8
8189,8
8190,3
8191,5
8192,3
8193,9
8194,2
8195,1
8196,1
8197,3
8198,9
8199,8
8200,3
8201,5
8202,3
8203,5
8204,8
8205,3
8206,5
8207,3
8208,5
8209,5
8210,1
8211,5
8212,5
8213,8
8214,5
8215,9
8216,5
8217,3
8218,2
8219,3
8220,2
8221,1
8222,3
8223,5
8224,2
8225,3
8226,5
8227,8
8228,5
8229,9
8230,0
8231,5
8232,0
8233,5
8234,3
8235,3
8236,2
8237,3
8238,5
8239,5
8240,5
8241,2
8242,6
8243,8
8244,9
8245,8
8246,5
8247,1
8248,9
8249,5
8250,2
8251,2
8252,1
8253,5
8254,1
8255,5
8256,1
8257,3
8258,5
8259,3
8260,3
8261,3
8262,3
8263,5
8264,1
8265,6
8266,7
8267,5
8268,2
8269,8
8270,3
8271,8
8272,5
8273,5
8274,5
8275,2
8276,3
8277,7
8278,0
8279,2
8280,3
8281,5
8282,5
8283,3
8284,2
8285,2
8286,3
8287,0
8288,8
8289,5
8290,1
8291,5
8292,3
8293,5
8294,5
8295,8
8296,3
8297,5
8298,7
8299,2
8300,1
8301,0
8302,3
8303,5
8304,5
8305,3
8306,5
8307,2
8308,2
8309,5
8310,3
8311,2
8312,1
8313,3
8314,1
8315,2
8316,6
8317,2
8318,8
8319,2
8320,5
8321,3
8322,3
8323,5
8324,5
8325,1
8326,1
8327,0
8328,5
8329,5
8330,0
8331,0
8332,7
8333,1
8334,3
8335,0
8336,8
8337,0
8338,7
8339,0
8340,3
8341,0
8342,5
8343,5
8344,5
8345,5
8346,5
8347,5
8348,5
8349,3
8350,1
8351,2
8352,3
8353,2
8354,6
8355,6
8356,5
8357,8
8358,1
8359,5
8360,9
8361,2
8362,5
8363,8
8364,0
8365,2
8366,5
8367,5
8368,7
8369,2
8370,3
8371,5
8372,9
8373,2
8374,8
8375,5
8376,0
8377,5
8378,5
8379,3
8380,2
8381,5
8382,2
8383,5
8384,3
8385,8
8386,5
8387,3
8388,7
8389,5
8390,3
8391,2
8392,3
8393,1
8394,5
8395,3
8396,8
8397,7
8398,5
8399,9
8400,7
8401,0
8402,5
8403,2
8404,7
8405,1
8406,8
8407,2
8408,5
8409,5
8410,2
8411,5
8412,2
8413,8
8414,5
8415,2
8416,5
8417,5
8418,3
8419,3
8420,5
8421,5
8422,1
8423,2
8424,2
8425,2
8426,5
8427,5
8428,3
8429,7
8430,8
8431,5
8432,2
8433,8
8434,8
8435,2
8436,1
8437,1
8438,7
8439,1
8440,3
8441,2
8442,2
8443,8
8444,5
8445,0
8446,3
8447,2
8448,7
8449,0
8450,2
8451,3
8452,0
8453,0
8454,1
8455,5
8456,2
8457,8
8458,8
8459,8
8460,2
8461,8
8462,5
8463,9
8464,2
8465,3
8466,0
8467,3
8468,5
8469,5
8470,3
8471,5
8472,1
8473,8
8474,5
8475,8
8476,1
8477,8
8478,5
8479,5
8480,2
8481,7
8482,8
8483,5
8484,5
8485,6
8486,6
8487,5
8488,8
8489,5
8490,9
8491,5
8492,8
8493,5
8494,1
8495,5
8496,5
8497,5
8498,5
8499,5
8500,2
8501,5
8502,9
8503,0
8504,5
8505,8
8506,5
8507,2
8508,5
8509,9
8510,3
8511,5
8512,5
8513,9
8514,0
8515,2
8516,5
8517,3
8518,8
8519,0
8520,5
8521,5
8522,2
8523,5
8524,8
8525,3
8526,7
8527,0
8528,5
8529,8
8530,8
8531,3
8532,8
8533,2
8534,2
8535,3
8536,5
8537,5
8538,8
8539,5
8540,5
8541,9
8542,5
8543,3
8544,2
8545,9
8546,5
8547,2
8548,6
8549,5
8550,5
8551,5
8552,1
8553,9
8554,9
8555,0
8556,5
8557,1
8558,5
8559,1
8560,6
8561,5
8562,2
8563,2
8564,8
8565,7
8566,9
8567,2
8568,3
8569,2
8570,9
8571,8
8572,2
8573,9
8574,5
8575,5
8576,5
8577,2
8578,5
8579,3
8580,3
8581,2
8582,6
8583,3
8584,5
8585,5
8586,5
8587,1
8588,5
8589,9
8590,6
8591,0
8592,5
8593,5
8594,8
8595,9
8596,5
8597,1
8598,3
8599,2
8600,5
8601,2
8602,5
8603,5
8604,5
8605,5
8606,8
8607,5
8608,8
8609,3
8610,8
8611,5
8612,2
8613,2
8614,1
8615,5
8616,3
8617,5
8618,1
8619,5
8620,3
8621,7
8622,8
8623,1
8624,2
8625,5
8626,3
8627,9
8628,8
8629,8
8630,7
8631,5
8632,2
8633,7
8634,2
8635,3
8636,5
8637,0
8638,5
8639,2
8640,5
8641,1
8642,8
8643,3
8644,3
8645,9
8646,5
8647,2
8648,5
8649,5
8650,7
8651,5
8652,2
8653,3
8654,0
8655,6
8656,2
8657,0
8658,2
8659,2
8660,5
8661,9
8662,5
8663,2
8664,2
8665,5
8666,5
8667,5
8668,2
8669,9
8670,2
8671,8
8672,8
8673,5
8674,2
8675,5
8676,5
8677,2
8678,7
8679,3
8680,5
8681,3
8682,7
8683,9
8684,6
8685,7
8686,5
8687,5
8688,2
8689,3
8690,8
8691,8
8692,7
8693,2
8694,5
8695,3
8696,2
8697,5
8698,5
8699,2
8700,2
8701,8
8702,0
8703,5
8704,7
8705,7
8706,2
8707,6
8708,9
8709,9
8710,2
8711,5
8712,5
8713,2
8714,0
8715,2
8716,5
8717,2
8718,5
8719,5
8720,3
8721,2
8722,5
8723,8
8724,7
8725,9
8726,6
8727,0
8728,8
8729,5
8730,5
8731,5
8732,8
8733,3
8734,3
8735,7
8736,5
8737,9
8738,8
8739,2
8740,0
8741,3
8742,5
8743,3
8744,6
8745,5
8746,8
8747,5
8748,3
8749,5
8750,8
8751,5
8752,9
8753,8
8754,5
8755,8
8756,6
8757,5
8758,6
8759,3
8760,9
8761,1
8762,5
8763,5
8764,2
8765,5
8766,5
8767,5
8768,5
8769,1
8770,6
8771,5
8772,5
8773,8
8774,5
8775,7
8776,5
8777,8
8778,2
8779,5
8780,9
8781,0
8782,5
8783,7
8784,3
8785,8
8786,7
8787,5
8788,1
8789,3
8790,5
8791,9
8792,5
8793,5
8794,2
8795,9
8796,5
8797,8
8798,5
8799,1
8800,2
8801,5
8802,5
8803,2
8804,3
8805,3
8806,8
8807,8
8808,7
8809,5
8810,0
8811,5
8812,8
8813,9
8814,0
8815,3
8816,2
8817,5
8818,2
8819,3
8820,9
8821,5
8822,5
8823,3
8824,5
8825,3
8826,5
8827,8
8828,6
8829,1
8830,2
8831,0
8832,3
8833,3
8834,2
8835,2
8836,6
8837,0
8838,5
8839,3
8840,8
8841,7
8842,3
8843,2
8844,2
8845,0
8846,3
8847,5
8848,3
8849,2
8850,6
8851,0
8852,0
8853,5
8854,5
8855,8
8856,5
8857,1
8858,1
8859,3
8860,2
8861,3
8862,3
8863,7
8864,8
8865,3
8866,1
8867,5
8868,5
8869,2
8870,5
8871,1
8872,9
8873,3
8874,5
8875,1
8876,8
8877,2
8878,6
8879,1
8880,5
8881,5
8882,9
8883,3
8884,3
8885,3
8886,2
8887,1
8888,5
8889,8
8890,3
8891,0
8892,8
8893,5
8894,2
8895,3
8896,8
8897,1
8898,9
8899,7
8900,0
8901,0
8902,9
8903,6
8904,6
8905,3
8906,7
8907,8
8908,5
8909,3
8910,5
8911,6
8912,5
8913,5
8914,2
8915,2
8916,1
8917,7
8918,2
8919,5
8920,3
8921,2
8922,7
8923,3
8924,0
8925,3
8926,2
8927,3
8928,6
8929,8
8930,9
8931,1
8932,2
8933,8
8934,5
8935,2
8936,8
8937,6
8938,0
8939,1
8940,2
8941,2
8942,0
8943,5
8944,5
8945,9
8946,5
8947,3
8948,2
8949,5
8950,1
8951,5
8952,5
8953,3
8954,2
8955,3
8956,2
8957,5
8958,5
8959,3
8960,5
8961,3
8962,5
8963,2
8964,5
8965,2
8966,8
8967,0
8968,5
8969,5
8970,9
8971,3
8972,1
8973,2
8974,6
8975,0
8976,3
8977,5
8978,5
8979,2
8980,3
8981,6
8982,0
8983,7
8984,5
8985,3
8986,3
8987,1
8988,7
8989,5
8990,6
8991,5
8992,5
8993,3
8994,5
8995,2
8996,2
8997,5
8998,2
8999,2
9000,9
9001,8
9002,1
9003,5
9004,5
9005,5
9006,7
9007,8
9008,5
9009,5
9010,9
9011,3
9012,2
9013,3
9014,3
9015,1
9016,5
9017,2
9018,8
9019,0
9020,8
9021,8
9022,5
9023,5
9024,9
9025,2
9026,5
9027,5
9028,5
9029,1
9030,5
9031,0
9032,6
9033,8
9034,2
9035,0
9036,3
9037,8
9038,8
