,0
6605,2
6606,8
6607,2
6608,8
6609,1
6610,5
6611,2
6612,2
6613,7
6614,5
6615,5
6616,8
6617,2
6618,3
6619,2
6620,8
6621,2
6622,7
6623,2
6624,5
6625,2
6626,1
6627,8
6628,0
6629,8
6630,4
6631,1
6632,2
6633,5
6634,2
6635,2
6636,3
6637,5
6638,2
6639,5
6640,2
6641,8
6642,0
6643,1
6644,3
6645,2
6646,5
6647,8
6648,3
6649,8
6650,8
6651,9
6652,5
6653,5
6654,3
6655,8
6656,5
6657,5
6658,6
6659,2
6660,8
6661,8
6662,2
6663,2
6664,5
6665,7
6666,1
6667,5
6668,3
6669,3
6670,5
6671,3
6672,5
6673,4
6674,8
6675,7
6676,2
6677,5
6678,8
6679,2
6680,2
6681,3
6682,5
6683,9
6684,7
6685,7
6686,1
6687,5
6688,9
6689,1
6690,3
6691,9
6692,3
6693,5
6694,2
6695,5
6696,1
6697,2
6698,2
6699,5
6700,4
6701,5
6702,5
6703,1
6704,8
6705,3
6706,8
6707,2
6708,9
6709,2
6710,2
6711,5
6712,5
6713,7
6714,3
6715,7
6716,2
6717,8
6718,9
6719,6
6720,9
6721,2
6722,5
6723,1
6724,5
6725,3
6726,5
6727,7
6728,1
6729,3
6730,5
6731,5
6732,8
6733,5
6734,3
6735,9
6736,2
6737,3
6738,9
6739,2
6740,1
6741,9
6742,3
6743,0
6744,8
6745,3
6746,2
6747,8
6748,3
6749,7
6750,2
6751,2
6752,5
6753,6
6754,2
6755,6
6756,2
6757,5
6758,1
6759,7
6760,3
6761,9
6762,5
6763,5
6764,2
6765,2
6766,5
6767,5
6768,1
6769,5
6770,3
6771,5
6772,1
6773,1
6774,1
6775,8
6776,3
6777,8
6778,2
6779,8
6780,5
6781,1
6782,3
6783,9
6784,4
6785,3
6786,6
6787,8
6788,2
6789,5
6790,1
6791,2
6792,9
6793,5
6794,7
6795,6
6796,3
6797,5
6798,2
6799,3
6800,5
6801,3
6802,5
6803,3
6804,3
6805,3
6806,2
6807,3
6808,3
6809,3
6810,8
6811,2
6812,5
6813,9
6814,2
6815,5
6816,3
6817,7
6818,2
6819,9
6820,9
6821,8
6822,5
6823,0
6824,5
6825,1
6826,5
6827,8
6828,8
6829,3
6830,5
6831,1
6832,8
6833,0
6834,5
6835,7
6836,1
6837,5
6838,2
6839,8
6840,3
6841,5
6842,3
6843,5
6844,2
6845,3
6846,5
6847,6
6848,6
6849,2
6850,7
6851,5
6852,5
6853,7
6854,7
6855,5
6856,5
6857,8
6858,6
6859,3
6860,6
6861,5
6862,5
6863,2
6864,3
6865,7
6866,5
6867,3
6868,9
6869,3
6870,1
6871,4
6872,1
6873,5
6874,5
6875,3
6876,3
6877,2
6878,7
6879,3
6880,5
6881,3
6882,5
6883,5
6884,3
6885,5
6886,8
6887,5
6888,5
6889,5
6890,3
6891,2
6892,2
6893,3
6894,2
6895,5
6896,5
6897,2
6898,8
6899,3
6900,7
6901,3
6902,5
6903,5
6904,7
6905,3
6906,7
6907,2
6908,6
6909,8
6910,6
6911,3
6912,5
6913,2
6914,3
6915,5
6916,3
6917,1
6918,0
6919,5
6920,2
6921,3
6922,6
6923,0
6924,2
6925,8
6926,5
6927,2
6928,6
6929,5
6930,3
6931,3
6932,5
6933,5
6934,3
6935,3
6936,5
6937,5
6938,3
6939,5
6940,8
6941,3
6942,2
6943,1
6944,2
6945,5
6946,2
6947,3
6948,5
6949,7
6950,1
6951,5
6952,2
6953,2
6954,9
6955,5
6956,7
6957,9
6958,9
6959,6
6960,3
6961,5
6962,0
6963,7
6964,3
6965,3
6966,7
6967,0
6968,2
6969,5
6970,5
6971,5
6972,2
6973,5
6974,5
6975,7
6976,8
6977,5
6978,2
6979,5
6980,5
6981,5
6982,1
6983,5
6984,5
6985,7
6986,2
6987,3
6988,2
6989,6
6990,2
6991,3
6992,1
6993,1
6994,5
6995,2
6996,3
6997,5
6998,8
6999,2
7000,2
7001,2
7002,2
7003,3
7004,9
7005,5
7006,1
7007,2
7008,8
7009,5
7010,5
7011,6
7012,9
7013,5
7014,5
7015,3
7016,1
7017,3
7018,5
7019,5
7020,5
7021,3
7022,5
7023,9
7024,6
7025,2
7026,6
7027,5
7028,7
7029,9
7030,8
7031,5
7032,5
7033,5
7034,5
7035,3
7036,3
7037,7
7038,3
7039,3
7040,2
7041,5
7042,3
7043,9
7044,1
7045,1
7046,7
7047,5
7048,3
7049,3
7050,9
7051,2
7052,9
7053,5
7054,5
7055,0
7056,3
7057,2
7058,7
7059,7
7060,2
7061,5
7062,1
7063,8
7064,5
7065,5
7066,5
7067,3
7068,1
7069,8
7070,3
7071,3
7072,9
7073,2
7074,3
7075,5
7076,7
7077,8
7078,0
7079,3
7080,3
7081,7
7082,8
7083,4
7084,5
7085,2
7086,4
7087,6
7088,8
7089,6
7090,3
7091,5
7092,8
7093,3
7094,3
7095,2
7096,7
7097,5
7098,2
7099,3
7100,8
7101,5
7102,7
7103,3
7104,0
7105,7
7106,2
7107,9
7108,1
7109,1
7110,6
7111,0
7112,2
7113,5
7114,5
7115,5
7116,0
7117,5
7118,7
7119,7
7120,2
7121,8
7122,7
7123,1
7124,7
7125,3
7126,5
7127,3
7128,8
7129,3
7130,9
7131,2
7132,2
7133,3
7134,2
7135,5
7136,5
7137,5
7138,7
7139,9
7140,1
7141,5
7142,5
7143,2
7144,5
7145,2
7146,3
7147,8
7148,5
7149,8
7150,6
7151,6
7152,5
7153,3
7154,2
7155,3
7156,3
7157,5
7158,5
7159,5
7160,3
7161,6
7162,5
7163,2
7164,5
7165,5
7166,5
7167,5
7168,5
7169,5
7170,5
7171,1
7172,1
7173,6
7174,3
7175,0
7176,7
7177,2
7178,5
7179,3
7180,1
7181,0
7182,8
7183,5
7184,1
7185,3
7186,5
7187,3
7188,7
7189,9
7190,5
7191,3
7192,5
7193,5
7194,1
7195,0
7196,2
7197,7
7198,3
7199,3
7200,3
7201,2
7202,5
7203,8
7204,8
7205,5
7206,2
7207,0
7208,8
7209,1
7210,9
7211,5
7212,5
7213,2
7214,5
7215,7
7216,5
7217,3
7218,5
7219,7
7220,5
7221,8
7222,3
7223,7
7224,8
7225,5
7226,2
7227,2
7228,5
7229,2
7230,6
7231,9
7232,5
7233,1
7234,2
7235,2
7236,7
7237,3
7238,2
7239,2
7240,3
7241,7
7242,2
7243,1
7244,3
7245,9
7246,5
7247,3
7248,2
7249,1
7250,5
7251,8
7252,5
7253,3
7254,5
7255,2
7256,1
7257,1
7258,3
7259,2
7260,5
7261,4
7262,1
7263,2
7264,7
7265,9
7266,1
7267,7
7268,5
7269,5
7270,3
7271,5
7272,5
7273,5
7274,1
7275,5
7276,5
7277,3
7278,3
7279,5
7280,5
7281,1
7282,2
7283,3
7284,2
7285,3
7286,4
7287,8
7288,6
7289,3
7290,6
7291,0
7292,3
7293,2
7294,3
7295,2
7296,8
7297,3
7298,0
7299,3
7300,5
7301,3
7302,9
7303,6
7304,9
7305,9
7306,2
7307,7
7308,2
7309,8
7310,2
7311,3
7312,3
7313,5
7314,3
7315,8
7316,8
7317,7
7318,3
7319,3
7320,5
7321,9
7322,5
7323,7
7324,5
7325,5
7326,3
7327,8
7328,5
7329,5
7330,8
7331,2
7332,7
7333,2
7334,2
7335,5
7336,5
7337,9
7338,5
7339,1
7340,2
7341,0
7342,3
7343,5
7344,5
7345,5
7346,1
7347,8
7348,5
7349,2
7350,9
7351,5
7352,5
7353,9
7354,2
7355,3
7356,5
7357,8
7358,3
7359,9
7360,5
7361,8
7362,7
7363,5
7364,5
7365,0
7366,3
7367,6
7368,5
7369,3
7370,3
7371,2
7372,1
7373,5
7374,5
7375,5
7376,5
7377,6
7378,5
7379,8
7380,3
7381,5
7382,8
7383,2
7384,3
7385,1
7386,3
7387,8
7388,5
7389,5
7390,1
7391,9
7392,2
7393,5
7394,3
7395,2
7396,8
7397,2
7398,1
7399,5
7400,1
7401,5
7402,3
7403,5
7404,5
7405,9
7406,5
7407,2
7408,5
7409,5
7410,2
7411,9
7412,2
7413,8
7414,5
7415,8
7416,2
7417,5
7418,5
7419,3
7420,3
7421,5
7422,5
7423,5
7424,6
7425,3
7426,8
7427,7
7428,3
7429,5
7430,2
7431,5
7432,3
7433,3
7434,8
7435,2
7436,7
7437,1
7438,9
7439,7
7440,2
7441,2
7442,5
7443,5
7444,7
7445,5
7446,2
7447,3
7448,5
7449,0
7450,7
7451,7
7452,9
7453,2
7454,5
7455,1
7456,8
7457,6
7458,1
7459,3
7460,1
7461,7
7462,5
7463,2
7464,3
7465,5
7466,2
7467,7
7468,2
7469,7
7470,5
7471,5
7472,5
7473,7
7474,8
7475,7
7476,2
7477,0
7478,5
7479,5
7480,8
7481,3
7482,2
7483,0
7484,6
7485,9
7486,5
7487,5
7488,6
7489,2
7490,7
7491,1
7492,5
7493,7
7494,0
7495,3
7496,5
7497,8
7498,5
7499,5
7500,2
7501,1
7502,3
7503,6
7504,8
7505,3
7506,5
7507,2
7508,8
7509,3
7510,5
7511,3
7512,3
7513,9
7514,5
7515,5
7516,5
7517,5
7518,3
7519,5
7520,9
7521,0
7522,8
7523,2
7524,7
7525,2
7526,7
7527,5
7528,5
7529,3
7530,2
7531,8
7532,5
7533,2
7534,8
7535,6
7536,7
7537,5
7538,5
7539,1
7540,7
7541,3
7542,2
7543,5
7544,6
7545,5
7546,7
7547,0
7548,3
7549,3
7550,9
7551,3
7552,9
7553,3
7554,8
7555,1
7556,8
7557,5
7558,5
7559,3
7560,3
7561,3
7562,7
7563,6
7564,5
7565,8
7566,2
7567,5
7568,3
7569,7
7570,0
7571,5
7572,0
7573,5
7574,3
7575,1
7576,5
7577,4
7578,3
7579,3
7580,5
7581,7
7582,6
7583,1
7584,0
7585,2
7586,8
7587,3
7588,1
7589,1
7590,5
7591,2
7592,3
7593,8
7594,3
7595,5
7596,9
7597,3
7598,9
7599,5
7600,3
7601,7
7602,8
7603,9
7604,2
7605,5
7606,3
7607,2
7608,2
7609,8
7610,2
7611,5
7612,3
7613,7
7614,2
7615,2
7616,2
7617,8
7618,8
7619,5
7620,8
7621,1
7622,7
7623,7
7624,2
7625,5
7626,7
7627,3
7628,5
7629,9
7630,5
7631,6
7632,5
7633,0
7634,5
7635,2
7636,5
7637,3
7638,8
7639,6
7640,3
7641,3
7642,0
7643,1
7644,8
7645,8
7646,3
7647,3
7648,3
7649,2
7650,3
7651,3
7652,3
7653,3
7654,8
7655,3
7656,2
7657,9
7658,6
7659,5
7660,9
7661,9
7662,9
7663,5
7664,7
7665,8
7666,9
7667,3
7668,8
7669,2
7670,2
7671,3
7672,2
7673,2
7674,8
7675,6
7676,5
7677,3
7678,0
7679,5
7680,0
7681,8
7682,8
7683,5
7684,9
7685,2
7686,3
7687,1
7688,3
7689,3
7690,2
7691,0
7692,2
7693,5
7694,9
7695,1
7696,5
7697,8
7698,6
7699,0
7700,3
7701,1
7702,8
7703,1
7704,7
7705,3
7706,5
7707,2
7708,5
7709,2
7710,3
7711,2
7712,5
7713,5
7714,8
7715,8
7716,0
7717,7
7718,3
7719,5
7720,5
7721,2
7722,2
7723,7
7724,8
7725,8
7726,5
7727,3
7728,2
7729,5
7730,3
7731,3
7732,2
7733,6
7734,8
7735,1
7736,1
7737,3
7738,8
7739,5
7740,7
7741,0
7742,5
7743,1
7744,0
7745,6
7746,3
7747,7
7748,8
7749,9
7750,9
7751,3
7752,5
7753,2
7754,3
7755,5
7756,9
7757,5
7758,5
7759,1
7760,9
7761,5
7762,2
7763,2
7764,6
7765,5
7766,2
7767,1
7768,7
7769,3
7770,5
7771,2
7772,6
7773,3
7774,5
7775,9
7776,2
7777,0
7778,2
7779,2
7780,5
7781,3
7782,5
7783,3
7784,3
7785,0
7786,5
7787,3
7788,5
7789,3
7790,0
7791,1
7792,1
7793,5
7794,5
7795,5
7796,5
7797,5
7798,0
7799,3
7800,8
7801,3
7802,7
7803,3
7804,0
7805,5
7806,1
7807,5
7808,0
7809,5
7810,5
7811,3
7812,5
7813,7
7814,2
7815,2
7816,2
7817,6
7818,2
7819,7
7820,3
7821,8
7822,1
7823,5
7824,8
7825,2
7826,7
7827,7
7828,5
7829,1
7830,6
7831,5
7832,5
7833,3
7834,5
7835,3
7836,8
7837,8
7838,5
7839,5
7840,5
7841,2
7842,3
7843,9
7844,5
7845,5
7846,1
7847,9
7848,2
7849,2
7850,8
7851,3
7852,3
7853,5
7854,9
7855,7
7856,2
7857,2
7858,5
7859,0
7860,5
7861,5
7862,5
7863,3
7864,6
7865,8
7866,5
7867,9
7868,0
7869,3
7870,5
7871,6
7872,5
7873,7
7874,3
7875,3
7876,1
7877,2
7878,8
7879,2
7880,6
7881,5
7882,5
7883,6
7884,7
7885,3
7886,5
7887,5
7888,5
7889,6
7890,5
7891,7
7892,0
7893,9
7894,3
7895,3
7896,6
7897,3
7898,9
7899,3
7900,6
7901,5
7902,5
7903,5
7904,5
7905,8
7906,5
7907,2
7908,3
7909,2
7910,5
7911,3
7912,2
7913,3
7914,7
7915,3
7916,3
7917,5
7918,8
7919,2
7920,4
7921,3
7922,9
7923,1
7924,7
7925,8
7926,0
7927,5
7928,2
7929,7
7930,5
7931,5
7932,2
7933,0
7934,2
7935,2
7936,3
7937,8
7938,7
7939,2
7940,2
7941,1
7942,5
7943,3
7944,8
7945,2
7946,5
7947,1
7948,9
7949,4
7950,1
7951,5
7952,6
7953,2
7954,3
7955,7
7956,5
7957,5
7958,1
7959,7
7960,3
7961,7
7962,1
7963,5
7964,5
7965,5
7966,3
7967,9
7968,7
7969,6
7970,3
7971,7
7972,1
7973,0
7974,1
7975,2
7976,3
7977,2
7978,5
7979,1
7980,3
7981,2
7982,0
7983,2
7984,5
7985,3
7986,2
7987,1
7988,3
7989,3
7990,6
7991,7
7992,2
7993,5
7994,3
7995,7
7996,5
7997,9
7998,7
7999,1
8000,2
8001,3
8002,5
8003,2
8004,3
8005,5
8006,5
8007,0
8008,2
8009,5
8010,5
8011,5
8012,3
8013,3
8014,9
8015,3
8016,8
8017,0
8018,1
8019,5
8020,8
8021,5
8022,6
8023,8
8024,2
8025,8
8026,6
8027,2
8028,3
8029,5
8030,8
8031,3
8032,3
8033,5
8034,1
8035,5
8036,9
8037,3
8038,5
8039,3
8040,8
8041,6
8042,1
8043,9
8044,3
8045,2
8046,2
8047,7
8048,1
8049,3
8050,8
8051,5
8052,5
8053,2
8054,5
8055,5
8056,3
8057,1
8058,9
8059,5
8060,5
8061,6
8062,5
8063,8
8064,2
8065,9
8066,5
8067,3
8068,2
8069,3
8070,7
8071,0
8072,3
8073,3
8074,2
8075,2
8076,2
8077,3
8078,3
8079,9
8080,7
8081,2
8082,2
8083,3
8084,5
8085,3
8086,2
8087,5
8088,3
8089,8
8090,2
8091,3
8092,5
8093,1
8094,3
8095,3
8096,3
8097,3
8098,8
8099,2
8100,0
8101,0
8102,7
8103,2
8104,7
8105,5
8106,5
8107,5
8108,3
8109,5
8110,2
8111,3
8112,5
8113,1
8114,5
8115,5
8116,1
8117,2
8118,3
8119,1
8120,2
8121,6
8122,2
8123,3
8124,6
8125,0
8126,2
8127,8
8128,2
8129,5
8130,5
8131,6
8132,0
8133,5
8134,0
8135,2
8136,5
8137,1
8138,7
8139,5
8140,3
8141,5
8142,7
8143,7
8144,3
8145,6
8146,2
8147,7
8148,5
8149,8
8150,5
8151,1
8152,2
8153,0
8154,3
8155,2
8156,1
8157,2
8158,0
8159,3
8160,8
8161,5
8162,5
8163,5
8164,2
8165,5
8166,1
8167,1
8168,7
8169,5
8170,2
8171,2
8172,5
8173,0
8174,5
8175,2
8176,1
8177,3
8178,5
8179,5
8180,3
8181,3
8182,7
8183,3
8184,2
8185,3
8186,3
8187,5
8188,3
8189,8
8190,3
8191,8
8192,2
8193,9
8194,5
8195,1
8196,1
8197,7
8198,9
8199,3
8200,2
8201,2
8202,3
8203,5
8204,3
8205,1
8206,5
8207,3
8208,5
8209,5
8210,2
8211,8
8212,5
8213,8
8214,5
8215,8
8216,5
8217,7
8218,8
8219,3
8220,2
8221,1
8222,3
8223,5
8224,8
8225,8
8226,5
8227,5
8228,3
8229,5
8230,0
8231,5
8232,6
8233,5
8234,8
8235,3
8236,2
8237,3
8238,5
8239,5
8240,5
8241,2
8242,7
8243,3
8244,9
8245,3
8246,5
8247,0
8248,9
8249,2
8250,5
8251,6
8252,3
8253,2
8254,5
8255,5
8256,2
8257,3
8258,5
8259,3
8260,8
8261,3
8262,8
8263,5
8264,1
8265,0
8266,7
8267,5
8268,8
8269,8
8270,3
8271,8
8272,5
8273,5
8274,5
8275,2
8276,3
8277,7
8278,0
8279,2
8280,3
8281,5
8282,6
8283,5
8284,5
8285,3
8286,3
8287,1
8288,8
8289,5
8290,3
8291,5
8292,8
8293,5
8294,3
8295,5
8296,7
8297,5
8298,7
8299,7
8300,1
8301,0
8302,3
8303,5
8304,8
8305,3
8306,5
8307,5
8308,2
8309,8
8310,8
8311,3
8312,1
8313,3
8314,0
8315,2
8316,6
8317,2
8318,5
8319,5
8320,2
8321,8
8322,8
8323,5
8324,5
8325,1
8326,2
8327,0
8328,5
8329,5
8330,0
8331,0
8332,7
8333,1
8334,3
8335,2
8336,3
8337,1
8338,2
8339,0
8340,3
8341,0
8342,5
8343,5
8344,5
8345,8
8346,2
8347,7
8348,5
8349,5
8350,6
8351,2
8352,3
8353,3
8354,0
8355,6
8356,3
8357,8
8358,4
8359,5
8360,9
8361,5
8362,3
8363,3
8364,0
8365,2
8366,5
8367,5
8368,7
8369,2
8370,3
8371,2
8372,9
8373,3
8374,3
8375,5
8376,0
8377,5
8378,2
8379,3
8380,5
8381,5
8382,3
8383,5
8384,3
8385,8
8386,3
8387,3
8388,0
8389,2
8390,5
8391,2
8392,5
8393,1
8394,5
8395,5
8396,8
8397,5
8398,5
8399,5
8400,7
8401,0
8402,5
8403,2
8404,0
8405,1
8406,3
8407,7
8408,7
8409,1
8410,5
8411,5
8412,2
8413,5
8414,3
8415,2
8416,8
8417,2
8418,3
8419,3
8420,3
8421,5
8422,1
8423,9
8424,5
8425,3
8426,3
8427,8
8428,7
8429,7
8430,8
8431,5
8432,4
8433,8
8434,8
8435,2
8436,1
8437,9
8438,7
8439,1
8440,3
8441,5
8442,2
8443,3
8444,3
8445,0
8446,5
8447,5
8448,7
8449,0
8450,2
8451,3
8452,1
8453,1
8454,1
8455,3
8456,2
8457,3
8458,3
8459,8
8460,9
8461,8
8462,5
8463,9
8464,5
8465,5
8466,0
8467,1
8468,5
8469,3
8470,1
8471,3
8472,1
8473,3
8474,8
8475,3
8476,3
8477,3
8478,2
8479,5
8480,5
8481,7
8482,3
8483,5
8484,3
8485,1
8486,6
8487,5
8488,3
8489,5
8490,9
8491,2
8492,8
8493,5
8494,0
8495,5
8496,5
8497,3
8498,7
8499,5
8500,2
8501,5
8502,9
8503,0
8504,3
8505,8
8506,5
8507,5
8508,5
8509,9
8510,9
8511,5
8512,5
8513,9
8514,1
8515,5
8516,5
8517,8
8518,3
8519,0
8520,5
8521,5
8522,5
8523,8
8524,8
8525,8
8526,7
8527,1
8528,3
8529,8
8530,8
8531,5
8532,8
8533,1
8534,2
8535,3
8536,3
8537,5
8538,5
8539,9
8540,5
8541,7
8542,5
8543,2
8544,5
8545,9
8546,5
8547,5
8548,0
8549,5
8550,7
8551,2
8552,0
8553,5
8554,2
8555,0
8556,3
8557,1
8558,2
8559,1
8560,5
8561,1
8562,5
8563,0
8564,8
8565,2
8566,9
8567,8
8568,5
8569,5
8570,2
8571,8
8572,5
8573,7
8574,3
8575,2
8576,5
8577,5
8578,2
8579,3
8580,5
8581,2
8582,5
8583,5
8584,2
8585,8
8586,5
8587,1
8588,8
8589,9
8590,2
8591,1
8592,5
8593,5
8594,3
8595,9
8596,5
8597,1
8598,3
8599,2
8600,1
8601,2
8602,5
8603,6
8604,2
8605,9
8606,8
8607,3
8608,3
8609,8
8610,8
8611,5
8612,2
8613,5
8614,1
8615,5
8616,3
8617,5
8618,5
8619,5
8620,5
8621,2
8622,8
8623,6
8624,2
8625,1
8626,5
8627,9
8628,3
8629,5
8630,7
8631,5
8632,5
8633,5
8634,5
8635,2
8636,5
8637,7
8638,7
8639,2
8640,3
8641,4
8642,8
8643,2
8644,3
8645,9
8646,5
8647,2
8648,5
8649,5
8650,2
8651,5
8652,2
8653,3
8654,1
8655,6
8656,5
8657,1
8658,5
8659,2
8660,5
8661,2
8662,2
8663,2
8664,2
8665,8
8666,8
8667,2
8668,2
8669,9
8670,2
8671,8
8672,8
8673,5
8674,3
8675,5
8676,9
8677,2
8678,7
8679,9
8680,5
8681,3
8682,7
8683,9
8684,6
8685,3
8686,8
8687,5
8688,2
8689,3
8690,5
8691,8
8692,7
8693,5
8694,5
8695,2
8696,2
8697,2
8698,2
8699,2
8700,2
8701,8
8702,0
8703,2
8704,7
8705,6
8706,3
8707,7
8708,9
8709,9
8710,2
8711,5
8712,5
8713,2
8714,0
8715,5
8716,5
8717,2
8718,5
8719,5
8720,3
8721,5
8722,5
8723,3
8724,2
8725,5
8726,6
8727,0
8728,5
8729,5
8730,5
8731,3
8732,3
8733,3
8734,3
8735,5
8736,3
8737,7
8738,8
8739,2
8740,1
8741,5
8742,5
8743,3
8744,6
8745,8
8746,8
8747,5
8748,7
8749,3
8750,3
8751,5
8752,9
8753,7
8754,5
8755,8
8756,1
8757,1
8758,6
8759,7
8760,9
8761,1
8762,2
8763,5
8764,2
8765,5
8766,5
8767,3
8768,3
8769,1
8770,6
8771,5
8772,3
8773,3
8774,3
8775,7
8776,5
8777,3
8778,5
8779,2
8780,5
8781,0
8782,2
8783,1
8784,9
8785,3
8786,5
8787,3
8788,0
8789,3
8790,9
8791,9
8792,5
8793,5
8794,2
8795,9
8796,5
8797,8
8798,5
8799,1
8800,2
8801,3
8802,5
8803,3
8804,3
8805,5
8806,3
8807,8
8808,7
8809,5
8810,0
8811,6
8812,8
8813,9
8814,0
8815,3
8816,8
8817,5
8818,5
8819,3
8820,2
8821,5
8822,5
8823,3
8824,5
8825,3
8826,5
8827,3
8828,6
8829,6
8830,2
8831,0
8832,3
8833,3
8834,6
8835,9
8836,2
8837,1
8838,5
8839,3
8840,3
8841,5
8842,3
8843,5
8844,5
8845,1
8846,3
8847,5
8848,7
8849,2
8850,7
8851,0
8852,1
8853,5
8854,5
8855,8
8856,2
8857,0
8858,1
8859,2
8860,7
8861,3
8862,3
8863,2
8864,8
8865,3
8866,0
8867,5
8868,3
8869,2
8870,8
8871,2
8872,7
8873,3
8874,2
8875,1
8876,8
8877,2
8878,7
8879,1
8880,5
8881,5
8882,9
8883,3
8884,2
8885,5
8886,2
8887,1
8888,5
8889,8
8890,5
8891,0
8892,3
8893,6
8894,2
8895,3
8896,3
8897,1
8898,9
8899,5
8900,6
8901,0
8902,9
8903,0
8904,6
8905,3
8906,3
8907,3
8908,5
8909,7
8910,5
8911,1
8912,2
8913,3
8914,5
8915,5
8916,3
8917,7
8918,2
8919,8
8920,3
8921,5
8922,7
8923,3
8924,1
8925,3
8926,5
8927,3
8928,6
8929,3
8930,5
8931,0
8932,7
8933,8
8934,5
8935,2
8936,5
8937,6
8938,0
8939,1
8940,3
8941,2
8942,1
8943,3
8944,5
8945,9
8946,8
8947,5
8948,2
8949,2
8950,3
8951,2
8952,7
8953,3
8954,3
8955,3
8956,1
8957,2
8958,5
8959,3
8960,3
8961,3
8962,5
8963,2
8964,5
8965,1
8966,8
8967,1
8968,7
8969,3
8970,9
8971,3
8972,0
8973,7
8974,6
8975,1
8976,3
8977,5
8978,2
8979,2
8980,3
8981,1
8982,0
8983,7
8984,5
8985,3
8986,3
8987,1
8988,5
8989,7
8990,6
8991,5
8992,7
8993,3
8994,5
8995,3
8996,2
8997,5
8998,5
8999,5
9000,9
9001,3
9002,1
9003,3
9004,2
9005,1
9006,7
9007,8
9008,5
9009,5
9010,5
9011,3
9012,2
9013,3
9014,1
9015,1
9016,5
9017,3
9018,8
9019,0
9020,8
9021,8
9022,3
9023,5
9024,9
9025,2
9026,5
9027,5
9028,5
9029,0
9030,5
9031,0
9032,6
9033,8
9034,5
9035,0
9036,9
9037,3
9038,3
9039,2
9040,5
9041,1
9042,2
9043,5
9044,2
9045,2
9046,6
9047,5
9048,2
9049,5
9050,1
9051,7
9052,9
9053,3
9054,8
9055,1
9056,0
9057,5
9058,6
9059,1
9060,1
9061,3
9062,5
9063,6
9064,3
9065,9
9066,3
9067,2
9068,5
9069,2
9070,1
9071,9
9072,3
9073,5
9074,5
9075,5
9076,8
9077,5
9078,3
9079,2
9080,8
9081,5
9082,0
9083,3
9084,5
9085,5
9086,7
9087,2
9088,5
9089,5
9090,3
9091,2
9092,2
9093,2
9094,5
9095,5
9096,1
9097,5
9098,7
9099,7
9100,2
9101,2
9102,5
9103,7
9104,2
9105,5
9106,3
9107,5
9108,2
9109,5
9110,1
9111,3
9112,9
9113,5
9114,8
9115,3
9116,1
9117,8
9118,7
9119,3
9120,5
9121,2
9122,6
9123,3
9124,5
9125,2
9126,5
9127,8
9128,2
9129,2
9130,9
9131,5
9132,2
9133,9
9134,5
9135,2
9136,8
9137,5
9138,3
9139,2
9140,5
9141,1
9142,1
9143,8
9144,5
9145,3
9146,3
9147,8
9148,3
9149,2
9150,5
9151,8
9152,3
9153,3
9154,8
9155,3
9156,1
9157,6
9158,8
9159,3
9160,5
9161,7
9162,8
9163,2
9164,5
9165,0
9166,2
9167,7
9168,3
9169,7
9170,7
9171,4
9172,6
9173,5
9174,9
9175,9
9176,5
9177,5
9178,1
9179,2
9180,7
9181,3
9182,6
9183,7
9184,5
9185,2
9186,3
9187,5
9188,8
9189,3
9190,2
9191,1
9192,5
9193,9
9194,8
9195,0
9196,1
9197,5
9198,8
9199,3
9200,2
9201,3
9202,5
9203,5
9204,8
9205,8
9206,3
9207,5
9208,5
9209,3
9210,8
9211,2
9212,2
9213,2
9214,4
9215,2
9216,3
9217,5
9218,5
9219,6
9220,6
9221,9
9222,0
9223,5
9224,3
9225,8
9226,8
9227,3
9228,2
9229,9
9230,8
9231,1
9232,5
9233,0
9234,5
9235,9
9236,2
9237,5
9238,2
9239,3
9240,9
9241,1
9242,7
9243,1
9244,3
9245,8
9246,9
9247,8
9248,5
9249,2
9250,5
9251,5
9252,6
9253,5
9254,1
9255,2
9256,5
9257,3
9258,5
9259,9
9260,3
9261,2
9262,0
9263,7
9264,3
9265,5
9266,3
9267,0
9268,7
9269,5
9270,7
9271,9
9272,3
9273,5
9274,3
9275,3
9276,6
9277,3
9278,1
9279,2
9280,2
9281,5
9282,2
9283,5
9284,2
9285,3
9286,3
9287,3
9288,5
9289,8
9290,1
9291,7
9292,1
9293,3
9294,2
9295,1
9296,3
9297,5
9298,6
9299,5
9300,9
9301,7
9302,6
9303,5
9304,8
9305,8
9306,5
9307,7
9308,6
9309,9
9310,8
9311,5
9312,5
9313,5
9314,2
9315,9
9316,8
9317,8
9318,5
9319,6
9320,7
9321,3
9322,8
9323,1
9324,5
9325,5
9326,1
9327,5
9328,2
9329,3
9330,3
9331,5
9332,8
9333,5
9334,3
9335,8
9336,7
9337,5
9338,3
9339,8
9340,6
9341,3
9342,2
9343,3
9344,0
9345,7
9346,5
9347,5
9348,2
9349,5
9350,1
9351,2
9352,8
9353,5
9354,2
9355,5
9356,8
9357,5
9358,5
9359,0
9360,6
9361,5
9362,5
9363,2
9364,2
9365,7
9366,2
9367,3
9368,8
9369,1
9370,5
9371,3
9372,5
9373,8
9374,2
9375,3
9376,6
9377,5
9378,5
9379,2
9380,3
9381,1
9382,8
9383,5
9384,3
9385,8
9386,3
9387,7
9388,1
9389,3
9390,9
9391,5
9392,6
9393,5
9394,3
9395,7
9396,3
9397,8
9398,1
9399,7
9400,2
9401,5
9402,1
9403,5
