,0
6710,5
6711,5
6712,5
6713,7
6714,5
6715,7
6716,2
6717,8
6718,9
6719,6
6720,9
6721,2
6722,5
6723,1
6724,5
6725,5
6726,2
6727,7
6728,0
6729,3
6730,3
6731,2
6732,8
6733,5
6734,3
6735,9
6736,2
6737,8
6738,9
6739,2
6740,0
6741,9
6742,3
6743,1
6744,8
6745,3
6746,2
6747,8
6748,3
6749,7
6750,5
6751,1
6752,5
6753,6
6754,2
6755,6
6756,5
6757,5
6758,1
6759,5
6760,3
6761,9
6762,5
6763,5
6764,5
6765,2
6766,5
6767,7
6768,7
6769,5
6770,5
6771,5
6772,6
6773,5
6774,2
6775,8
6776,5
6777,8
6778,2
6779,8
6780,2
6781,1
6782,5
6783,9
6784,7
6785,2
6786,0
6787,5
6788,2
6789,5
6790,2
6791,8
6792,5
6793,7
6794,7
6795,6
6796,5
6797,5
6798,2
6799,2
6800,7
6801,8
6802,5
6803,5
6804,5
6805,8
6806,5
6807,5
6808,8
6809,3
6810,8
6811,2
6812,5
6813,9
6814,3
6815,5
6816,2
6817,5
6818,2
6819,9
6820,9
6821,8
6822,5
6823,1
6824,2
6825,6
6826,5
6827,8
6828,8
6829,3
6830,5
6831,7
6832,8
6833,0
6834,2
6835,7
6836,0
6837,3
6838,5
6839,8
6840,3
6841,5
6842,3
6843,0
6844,5
6845,3
6846,5
6847,2
6848,6
6849,2
6850,7
6851,5
6852,5
6853,6
6854,3
6855,5
6856,5
6857,8
6858,0
6859,3
6860,6
6861,5
6862,5
6863,5
6864,6
6865,7
6866,9
6867,2
6868,9
6869,3
6870,1
6871,5
6872,1
6873,5
6874,5
6875,3
6876,1
6877,3
6878,9
6879,3
6880,5
6881,7
6882,2
6883,5
6884,3
6885,5
6886,8
6887,5
6888,5
6889,5
6890,8
6891,2
6892,3
6893,3
6894,5
6895,5
6896,5
6897,5
6898,8
6899,2
6900,2
6901,5
6902,5
6903,5
6904,7
6905,3
6906,7
6907,2
6908,6
6909,8
6910,2
6911,8
6912,5
6913,2
6914,8
6915,5
6916,3
6917,1
6918,1
6919,2
6920,2
6921,8
6922,6
6923,0
6924,1
6925,8
6926,2
6927,1
6928,2
6929,8
6930,3
6931,8
6932,9
6933,2
6934,3
6935,3
6936,5
6937,2
6938,3
6939,9
6940,8
6941,3
6942,2
6943,1
6944,5
6945,5
6946,2
6947,1
6948,5
6949,5
6950,1
6951,5
6952,2
6953,2
6954,9
6955,5
6956,3
6957,9
6958,9
6959,6
6960,7
6961,3
6962,1
6963,5
6964,5
6965,3
6966,7
6967,1
6968,2
6969,5
6970,7
6971,5
6972,6
6973,5
6974,5
6975,2
6976,8
6977,5
6978,2
6979,5
6980,3
6981,5
6982,7
6983,5
6984,7
6985,7
6986,5
6987,3
6988,9
6989,6
6990,5
6991,8
6992,2
6993,7
6994,2
6995,2
6996,3
6997,5
6998,8
6999,2
7000,2
7001,5
7002,9
7003,5
7004,9
7005,5
7006,1
7007,2
7008,8
7009,5
7010,2
7011,6
7012,9
7013,5
7014,5
7015,3
7016,0
7017,3
7018,5
7019,1
7020,5
7021,3
7022,7
7023,7
7024,6
7025,7
7026,6
7027,5
7028,5
7029,2
7030,8
7031,5
7032,5
7033,5
7034,5
7035,8
7036,8
7037,7
7038,8
7039,3
7040,2
7041,7
7042,8
7043,9
7044,9
7045,1
7046,7
7047,5
7048,3
7049,3
7050,9
7051,2
7052,9
7053,5
7054,5
7055,0
7056,3
7057,2
7058,8
7059,7
7060,2
7061,3
7062,1
7063,3
7064,2
7065,3
7066,5
7067,3
7068,1
7069,8
7070,3
7071,3
7072,9
7073,5
7074,3
7075,2
7076,7
7077,8
7078,0
7079,3
7080,3
7081,7
7082,3
7083,3
7084,2
7085,1
7086,1
7087,6
7088,5
7089,6
7090,3
7091,5
7092,8
7093,3
7094,8
7095,2
7096,7
7097,8
7098,2
7099,3
7100,8
7101,5
7102,7
7103,3
7104,1
7105,7
7106,9
7107,9
7108,0
7109,1
7110,6
7111,7
7112,2
7113,3
7114,5
7115,5
7116,0
7117,2
7118,1
7119,7
7120,2
7121,8
7122,8
7123,1
7124,7
7125,3
7126,5
7127,8
7128,8
7129,3
7130,9
7131,2
7132,2
7133,3
7134,1
7135,5
7136,5
7137,2
7138,7
7139,9
7140,1
7141,2
7142,5
7143,2
7144,5
7145,2
7146,3
7147,8
7148,5
7149,8
7150,6
7151,1
7152,9
7153,3
7154,2
7155,2
7156,3
7157,5
7158,7
7159,5
7160,3
7161,1
7162,7
7163,5
7164,5
7165,5
7166,5
7167,5
7168,5
7169,5
7170,5
7171,3
7172,0
7173,9
7174,5
7175,0
7176,1
7177,2
7178,5
7179,3
7180,1
7181,0
7182,8
7183,5
7184,1
7185,3
7186,2
7187,8
7188,7
7189,9
7190,5
7191,3
7192,5
7193,2
7194,0
7195,0
7196,2
7197,7
7198,3
7199,8
7200,1
7201,2
7202,6
7203,8
7204,8
7205,7
7206,2
7207,0
7208,8
7209,7
7210,9
7211,5
7212,5
7213,2
7214,5
7215,7
7216,5
7217,8
7218,5
7219,6
7220,9
7221,8
7222,3
7223,5
7224,8
7225,3
7226,2
7227,2
7228,5
7229,2
7230,1
7231,9
7232,2
7233,0
7234,2
7235,2
7236,7
7237,3
7238,0
7239,7
7240,3
7241,7
7242,2
7243,0
7244,5
7245,9
7246,5
7247,3
7248,2
7249,9
7250,2
7251,3
7252,5
7253,8
7254,9
7255,2
7256,1
7257,2
7258,3
7259,2
7260,5
7261,7
7262,6
7263,5
7264,6
7265,3
7266,0
7267,8
7268,5
7269,5
7270,8
7271,3
7272,7
7273,5
7274,0
7275,5
7276,5
7277,8
7278,3
7279,5
7280,5
7281,3
7282,2
7283,3
7284,1
7285,3
7286,4
7287,3
7288,6
7289,3
7290,6
7291,3
7292,3
7293,5
7294,3
7295,9
7296,8
7297,5
7298,0
7299,3
7300,5
7301,8
7302,9
7303,7
7304,9
7305,9
7306,2
7307,2
7308,3
7309,8
7310,5
7311,8
7312,8
7313,5
7314,3
7315,7
7316,8
7317,6
7318,8
7319,3
7320,2
7321,9
7322,3
7323,7
7324,5
7325,5
7326,3
7327,8
7328,5
7329,5
7330,7
7331,2
7332,7
7333,5
7334,9
7335,5
7336,5
7337,9
7338,9
7339,5
7340,2
7341,0
7342,7
7343,5
7344,7
7345,5
7346,6
7347,8
7348,5
7349,3
7350,9
7351,8
7352,5
7353,9
7354,9
7355,7
7356,5
7357,8
7358,3
7359,9
7360,5
7361,2
7362,7
7363,5
7364,8
7365,0
7366,7
7367,1
7368,5
7369,3
7370,8
7371,2
7372,1
7373,2
7374,5
7375,5
7376,5
7377,6
7378,5
7379,5
7380,3
7381,5
7382,8
7383,2
7384,7
7385,0
7386,3
7387,9
7388,8
7389,5
7390,6
7391,9
7392,2
7393,5
7394,2
7395,2
7396,8
7397,2
7398,0
7399,8
7400,1
7401,3
7402,3
7403,5
7404,5
7405,7
7406,5
7407,2
7408,5
7409,5
7410,5
7411,9
7412,2
7413,3
7414,2
7415,3
7416,5
7417,5
7418,5
7419,3
7420,8
7421,5
7422,3
7423,2
7424,6
7425,3
7426,8
7427,7
7428,3
7429,5
7430,2
7431,5
7432,8
7433,3
7434,8
7435,2
7436,7
7437,1
7438,5
7439,7
7440,2
7441,2
7442,2
7443,5
7444,5
7445,5
7446,2
7447,8
7448,9
7449,0
7450,7
7451,5
7452,5
7453,2
7454,5
7455,1
7456,8
7457,1
7458,1
7459,3
7460,9
7461,7
7462,5
7463,3
7464,8
7465,6
7466,2
7467,5
7468,2
7469,7
7470,5
7471,3
7472,5
7473,7
7474,8
7475,7
7476,5
7477,5
7478,5
7479,2
7480,8
7481,3
7482,5
7483,0
7484,9
7485,5
7486,5
7487,5
7488,1
7489,5
7490,0
7491,1
7492,5
7493,7
7494,0
7495,3
7496,5
7497,8
7498,2
7499,5
7500,5
7501,1
7502,3
7503,6
7504,8
7505,3
7506,6
7507,2
7508,8
7509,8
7510,2
7511,3
7512,5
7513,5
7514,5
7515,5
7516,3
7517,1
7518,3
7519,5
7520,9
7521,1
7522,8
7523,5
7524,7
7525,2
7526,7
7527,3
7528,8
7529,8
7530,3
7531,8
7532,5
7533,5
7534,8
7535,2
7536,5
7537,2
7538,5
7539,1
7540,7
7541,3
7542,7
7543,2
7544,7
7545,5
7546,7
7547,6
7548,8
7549,0
7550,9
7551,3
7552,9
7553,5
7554,8
7555,2
7556,3
7557,5
7558,5
7559,3
7560,8
7561,5
7562,7
7563,3
7564,5
7565,8
7566,2
7567,5
7568,5
7569,7
7570,1
7571,1
7572,6
7573,5
7574,1
7575,1
7576,2
7577,1
7578,3
7579,2
7580,5
7581,5
7582,5
7583,1
7584,1
7585,2
7586,8
7587,1
7588,2
7589,0
7590,5
7591,1
7592,3
7593,3
7594,1
7595,5
7596,9
7597,8
7598,9
7599,5
7600,3
7601,7
7602,8
7603,9
7604,2
7605,7
7606,5
7607,5
7608,2
7609,8
7610,1
7611,5
7612,3
7613,7
7614,2
7615,3
7616,5
7617,5
7618,8
7619,5
7620,8
7621,5
7622,7
7623,7
7624,5
7625,7
7626,5
7627,5
7628,5
7629,9
7630,2
7631,6
7632,5
7633,1
7634,5
7635,2
7636,5
7637,8
7638,8
7639,7
7640,3
7641,3
7642,6
7643,0
7644,8
7645,8
7646,3
7647,5
7648,8
7649,2
7650,8
7651,3
7652,3
7653,3
7654,8
7655,3
7656,2
7657,5
7658,6
7659,5
7660,9
7661,5
7662,9
7663,5
7664,0
7665,8
7666,9
7667,5
7668,3
7669,2
7670,2
7671,2
7672,2
7673,2
7674,8
7675,7
7676,7
7677,3
7678,0
7679,5
7680,3
7681,8
7682,3
7683,5
7684,9
7685,5
7686,5
7687,6
7688,3
7689,8
7690,5
7691,6
7692,2
7693,7
7694,9
7695,9
7696,0
7697,3
7698,7
7699,0
7700,3
7701,1
7702,8
7703,0
7704,7
7705,2
7706,5
7707,1
7708,5
7709,5
7710,0
7711,5
7712,5
7713,7
7714,8
7715,8
7716,0
7717,7
7718,3
7719,5
7720,5
7721,2
7722,5
7723,7
7724,3
7725,8
7726,5
7727,8
7728,2
7729,5
7730,3
7731,3
7732,2
7733,7
7734,8
7735,1
7736,1
7737,3
7738,5
7739,1
7740,7
7741,0
7742,3
7743,0
7744,0
7745,6
7746,7
7747,7
7748,8
7749,9
7750,9
7751,5
7752,5
7753,2
7754,7
7755,2
7756,9
7757,5
7758,5
7759,5
7760,9
7761,8
7762,2
7763,5
7764,6
7765,0
7766,3
7767,1
7768,7
7769,5
7770,5
7771,2
7772,6
7773,3
7774,1
7775,9
7776,5
7777,0
7778,1
7779,2
7780,2
7781,2
7782,5
7783,8
7784,3
7785,0
7786,7
7787,3
7788,5
7789,3
7790,6
7791,0
7792,1
7793,3
7794,5
7795,5
7796,9
7797,5
7798,0
7799,3
7800,7
7801,3
7802,7
7803,3
7804,0
7805,5
7806,5
7807,5
7808,0
7809,5
7810,5
7811,8
7812,5
7813,7
7814,2
7815,2
7816,2
7817,6
7818,5
7819,7
7820,3
7821,8
7822,6
7823,5
7824,8
7825,2
7826,0
7827,5
7828,5
7829,2
7830,6
7831,5
7832,5
7833,3
7834,5
7835,5
7836,8
7837,8
7838,5
7839,3
7840,2
7841,4
7842,3
7843,9
7844,2
7845,1
7846,6
7847,9
7848,2
7849,2
7850,8
7851,3
7852,3
7853,7
7854,2
7855,5
7856,3
7857,3
7858,5
7859,0
7860,2
7861,2
7862,6
7863,2
7864,6
7865,8
7866,5
7867,9
7868,0
7869,3
7870,2
7871,6
7872,2
7873,7
7874,5
7875,3
7876,1
7877,5
7878,8
7879,1
7880,7
7881,8
7882,6
7883,9
7884,7
7885,3
7886,5
7887,5
7888,5
7889,6
7890,7
7891,3
7892,1
7893,9
7894,3
7895,3
7896,6
7897,3
7898,9
7899,7
7900,2
7901,9
7902,2
7903,5
7904,5
7905,7
7906,1
7907,2
7908,3
7909,5
7910,2
7911,3
7912,2
7913,1
7914,7
7915,3
7916,3
7917,5
7918,8
7919,3
7920,3
7921,3
7922,9
7923,1
7924,2
7925,8
7926,0
7927,5
7928,2
7929,7
7930,5
7931,2
7932,2
7933,0
7934,5
7935,2
7936,8
7937,8
7938,9
7939,5
7940,2
7941,0
7942,2
7943,7
7944,8
7945,2
7946,5
7947,0
7948,9
7949,1
7950,6
7951,5
7952,5
7953,9
7954,3
7955,8
7956,5
7957,5
7958,1
7959,7
7960,5
7961,7
7962,5
7963,5
7964,5
7965,5
7966,3
7967,9
7968,5
7969,6
7970,5
7971,3
7972,1
7973,6
7974,6
7975,5
7976,8
7977,2
7978,2
7979,1
7980,3
7981,2
7982,6
7983,5
7984,1
7985,3
7986,2
7987,1
7988,5
7989,3
7990,6
7991,5
7992,5
7993,5
7994,3
7995,7
7996,5
7997,7
7998,9
7999,0
8000,2
8001,3
8002,5
8003,2
8004,3
8005,2
8006,5
8007,1
8008,9
8009,5
8010,5
8011,2
8012,3
8013,3
8014,9
8015,8
8016,8
8017,1
8018,1
8019,8
8020,8
8021,5
8022,6
8023,8
8024,9
8025,8
8026,6
8027,5
8028,7
8029,5
8030,8
8031,3
8032,3
8033,1
8034,0
8035,5
8036,2
8037,2
8038,5
8039,3
8040,8
8041,1
8042,5
8043,9
8044,5
8045,5
8046,2
8047,7
8048,0
8049,5
8050,8
8051,2
8052,5
8053,2
8054,8
8055,9
8056,3
8057,0
8058,2
8059,5
8060,5
8061,6
8062,3
8063,8
8064,2
8065,9
8066,5
8067,8
8068,2
8069,5
8070,7
8071,0
8072,3
8073,8
8074,5
8075,2
8076,5
8077,2
8078,3
8079,9
8080,7
8081,7
8082,5
8083,8
8084,5
8085,8
8086,5
8087,2
8088,3
8089,5
8090,2
8091,3
8092,2
8093,1
8094,3
8095,3
8096,5
8097,3
8098,8
8099,8
8100,0
8101,6
8102,7
8103,2
8104,7
8105,5
8106,5
8107,7
8108,8
8109,5
8110,3
8111,7
8112,5
8113,0
8114,5
8115,1
8116,1
8117,3
8118,3
8119,1
8120,5
8121,6
8122,2
8123,8
8124,6
8125,0
8126,2
8127,3
8128,9
8129,5
8130,0
8131,5
8132,6
8133,5
8134,0
8135,2
8136,5
8137,1
8138,7
8139,5
8140,3
8141,4
8142,7
8143,7
8144,3
8145,6
8146,2
8147,7
8148,5
8149,8
8150,2
8151,1
8152,5
8153,0
8154,3
8155,2
8156,0
8157,9
8158,3
8159,5
8160,8
8161,5
8162,5
8163,5
8164,3
8165,5
8166,4
8167,6
8168,7
8169,5
8170,2
8171,2
8172,5
8173,6
8174,3
8175,1
8176,6
8177,8
8178,2
8179,5
8180,2
8181,3
8182,7
8183,8
8184,5
8185,8
8186,8
8187,5
8188,5
8189,8
8190,5
8191,5
8192,3
8193,9
8194,5
8195,0
8196,1
8197,7
8198,9
8199,8
8200,8
8201,2
8202,3
8203,5
8204,3
8205,3
8206,5
8207,3
8208,5
8209,5
8210,5
8211,5
8212,9
8213,8
8214,5
8215,9
8216,5
8217,7
8218,2
8219,5
8220,5
8221,1
8222,3
8223,5
8224,2
8225,6
8226,5
8227,5
8228,3
8229,9
8230,0
8231,5
8232,6
8233,5
8234,8
8235,3
8236,7
8237,8
8238,5
8239,5
8240,5
8241,2
8242,6
8243,8
8244,9
8245,8
8246,2
8247,1
8248,9
8249,5
8250,5
8251,6
8252,1
8253,5
8254,1
8255,5
8256,6
8257,3
8258,3
8259,8
8260,9
8261,8
8262,8
8263,5
8264,1
8265,0
8266,3
8267,5
8268,5
8269,3
8270,3
8271,8
8272,5
8273,5
8274,5
8275,2
8276,3
8277,6
8278,1
8279,5
8280,3
8281,5
8282,5
8283,3
8284,2
8285,3
8286,7
8287,1
8288,3
8289,5
8290,5
8291,5
8292,8
8293,5
8294,5
8295,8
8296,7
8297,5
8298,7
8299,5
8300,1
8301,1
8302,3
8303,5
8304,5
8305,5
8306,5
8307,2
8308,2
8309,3
8310,5
8311,5
8312,1
8313,5
8314,0
8315,9
8316,6
8317,2
8318,8
8319,5
8320,8
8321,5
8322,9
8323,5
8324,5
8325,1
8326,1
8327,1
8328,5
8329,5
8330,6
8331,6
8332,7
8333,1
8334,3
8335,2
8336,8
8337,1
8338,2
8339,0
8340,3
8341,0
8342,2
8343,5
8344,5
8345,5
8346,5
8347,3
8348,5
8349,5
8350,6
8351,2
8352,5
8353,2
8354,3
8355,3
8356,2
8357,8
8358,1
8359,5
8360,9
8361,4
8362,5
8363,8
8364,9
8365,2
8366,5
8367,5
8368,7
8369,2
8370,8
8371,3
8372,9
8373,8
8374,3
8375,5
8376,0
8377,2
8378,5
8379,3
8380,7
8381,5
8382,5
8383,5
8384,5
8385,8
8386,9
8387,3
8388,7
8389,2
8390,5
8391,2
8392,5
8393,1
8394,5
8395,2
8396,8
8397,5
8398,5
8399,5
8400,7
8401,0
8402,5
8403,2
8404,0
8405,1
8406,3
8407,9
8408,5
8409,2
8410,5
8411,5
8412,5
8413,2
8414,3
8415,2
8416,5
8417,1
8418,3
8419,3
8420,3
8421,5
8422,1
8423,6
8424,3
8425,3
8426,3
8427,8
8428,5
8429,7
8430,8
8431,5
8432,2
8433,8
8434,3
8435,5
8436,0
8437,5
8438,7
8439,1
8440,3
8441,5
8442,5
8443,8
8444,3
8445,0
8446,5
8447,5
8448,3
8449,1
8450,2
8451,5
8452,1
8453,0
8454,6
8455,3
8456,2
8457,8
8458,3
8459,3
8460,2
8461,8
8462,5
8463,9
8464,5
8465,5
8466,1
8467,3
8468,5
8469,8
8470,1
8471,3
8472,1
8473,3
8474,8
8475,8
8476,1
8477,3
8478,9
8479,5
8480,5
8481,7
8482,5
8483,5
8484,8
8485,1
8486,6
8487,2
8488,8
8489,5
8490,9
8491,3
8492,8
8493,5
8494,0
8495,5
8496,5
8497,8
8498,5
8499,5
8500,2
8501,5
8502,2
8503,1
8504,3
8505,5
8506,5
8507,6
8508,5
8509,9
8510,5
8511,5
8512,5
8513,9
8514,1
8515,4
8516,2
8517,8
8518,8
8519,7
8520,5
8521,5
8522,5
8523,8
8524,8
8525,8
8526,7
8527,0
8528,3
8529,8
8530,8
8531,5
8532,8
8533,1
8534,2
8535,5
8536,8
8537,7
8538,5
8539,5
8540,5
8541,9
8542,2
8543,3
8544,5
8545,9
8546,5
8547,5
8548,0
8549,5
8550,7
8551,5
8552,0
8553,9
8554,0
8555,1
8556,3
8557,1
8558,5
8559,1
8560,7
8561,7
8562,5
8563,5
8564,8
8565,5
8566,9
8567,5
8568,5
8569,5
8570,5
8571,8
8572,5
8573,9
8574,5
8575,5
8576,5
8577,5
8578,4
8579,7
8580,5
8581,2
8582,5
8583,7
8584,5
8585,8
8586,5
8587,2
8588,8
8589,9
8590,2
8591,0
8592,5
8593,5
8594,8
8595,0
8596,5
8597,1
8598,3
8599,2
8600,7
8601,2
8602,5
8603,5
8604,2
8605,7
8606,8
8607,1
8608,3
8609,8
8610,8
8611,2
8612,2
8613,5
8614,1
8615,5
8616,3
8617,5
8618,3
8619,5
8620,3
8621,2
8622,8
8623,1
8624,2
8625,1
8626,2
8627,5
8628,3
8629,9
8630,7
8631,3
8632,2
8633,5
8634,2
8635,1
8636,5
8637,0
8638,7
8639,6
8640,5
8641,7
8642,8
8643,5
8644,3
8645,9
8646,5
8647,2
8648,5
8649,2
8650,2
8651,9
8652,2
8653,7
8654,0
8655,6
8656,7
8657,6
8658,7
8659,2
8660,5
8661,2
8662,5
8663,5
8664,2
8665,8
8666,8
8667,2
8668,2
8669,9
8670,5
8671,8
8672,8
8673,5
8674,8
8675,3
8676,2
8677,2
8678,7
8679,5
8680,3
8681,8
8682,7
8683,5
8684,6
8685,8
8686,8
8687,5
8688,5
8689,3
8690,5
8691,3
8692,7
8693,5
8694,5
8695,5
8696,2
8697,2
8698,5
8699,5
8700,2
8701,8
8702,1
8703,6
8704,7
8705,7
8706,3
8707,9
8708,9
8709,9
8710,2
8711,5
8712,5
8713,5
8714,0
8715,9
8716,5
8717,6
8718,1
8719,5
8720,3
8721,5
8722,5
8723,8
8724,5
8725,5
8726,1
8727,0
8728,7
8729,5
8730,2
8731,8
8732,3
8733,3
8734,3
8735,7
8736,6
8737,3
8738,8
8739,2
8740,7
8741,3
8742,5
8743,2
8744,1
8745,8
8746,8
8747,5
8748,7
8749,5
8750,3
8751,2
8752,9
8753,8
8754,5
8755,8
8756,1
8757,1
8758,6
8759,3
8760,9
8761,1
8762,5
8763,5
8764,2
8765,5
8766,8
8767,0
8768,5
8769,6
8770,6
8771,5
8772,3
8773,8
8774,2
8775,7
8776,5
8777,8
8778,2
8779,5
8780,7
8781,6
8782,1
8783,2
8784,5
8785,3
8786,7
8787,1
8788,1
8789,3
8790,9
8791,9
8792,5
8793,5
8794,5
8795,7
8796,7
8797,8
8798,5
8799,1
8800,2
8801,3
8802,3
8803,5
8804,3
8805,2
8806,3
8807,8
8808,7
8809,5
8810,0
8811,7
8812,8
8813,9
8814,0
8815,3
8816,5
8817,5
8818,2
8819,8
8820,5
8821,2
8822,3
8823,3
8824,6
8825,3
8826,2
8827,3
8828,6
8829,6
8830,2
8831,0
8832,3
8833,3
8834,3
8835,9
8836,5
8837,1
8838,5
8839,3
8840,8
8841,2
8842,8
8843,5
8844,2
8845,1
8846,3
8847,2
8848,7
8849,2
8850,7
8851,1
8852,1
8853,5
8854,2
8855,3
8856,2
8857,0
8858,2
8859,5
8860,7
8861,3
8862,3
8863,1
8864,8
8865,8
8866,0
8867,9
8868,3
8869,2
8870,8
8871,2
8872,7
8873,3
8874,9
8875,0
8876,0
8877,5
8878,5
8879,1
8880,5
8881,5
8882,9
8883,2
8884,2
8885,5
8886,5
8887,1
8888,1
8889,3
8890,5
8891,0
8892,8
8893,2
8894,5
8895,3
8896,8
8897,0
8898,9
8899,7
8900,1
8901,0
8902,9
8903,6
8904,6
8905,8
8906,7
8907,8
8908,5
8909,3
8910,5
8911,1
8912,2
8913,5
8914,6
8915,8
8916,5
8917,7
8918,5
8919,8
8920,3
8921,5
8922,7
8923,8
8924,6
8925,3
8926,2
8927,3
8928,6
8929,8
8930,9
8931,0
8932,2
8933,8
8934,5
8935,5
8936,5
8937,1
8938,0
8939,1
8940,8
8941,2
8942,1
8943,3
8944,5
8945,7
8946,8
8947,5
8948,2
8949,3
8950,7
8951,3
8952,5
8953,8
8954,9
8955,7
8956,0
8957,2
8958,5
8959,3
8960,5
8961,5
8962,5
8963,6
8964,3
8965,1
8966,8
8967,1
8968,3
8969,5
8970,9
8971,5
8972,0
8973,1
8974,6
8975,1
8976,8
8977,2
8978,3
8979,5
8980,3
8981,1
8982,0
8983,7
8984,5
8985,3
8986,3
8987,5
8988,6
8989,7
8990,6
8991,5
8992,7
8993,3
8994,5
8995,3
8996,2
8997,5
8998,2
8999,9
9000,9
9001,3
9002,1
9003,3
9004,2
9005,5
9006,7
9007,8
9008,5
9009,5
9010,7
9011,3
9012,2
9013,3
9014,7
9015,1
9016,5
9017,3
9018,8
9019,0
9020,8
9021,8
9022,3
9023,2
9024,9
9025,1
9026,1
9027,5
9028,2
9029,0
9030,5
9031,1
9032,6
9033,8
9034,2
9035,0
9036,9
9037,8
9038,3
9039,2
9040,3
9041,1
9042,1
9043,7
9044,2
9045,1
9046,1
9047,5
9048,7
9049,3
9050,9
9051,7
9052,5
9053,3
9054,8
9055,1
9056,0
9057,3
9058,6
9059,2
9060,1
9061,7
9062,8
9063,6
9064,3
9065,7
9066,3
9067,3
9068,5
9069,2
9070,1
9071,9
9072,5
9073,5
9074,5
9075,5
9076,8
9077,5
9078,3
9079,2
9080,3
9081,5
9082,0
9083,3
9084,5
9085,5
9086,7
9087,2
9088,5
9089,3
9090,8
9091,2
9092,2
9093,5
9094,5
9095,5
9096,1
9097,5
9098,3
9099,5
9100,2
9101,2
9102,5
9103,7
9104,2
9105,2
9106,5
9107,5
9108,2
9109,5
9110,0
9111,2
9112,9
9113,5
9114,7
9115,8
9116,1
9117,8
9118,5
9119,3
9120,5
9121,2
9122,0
9123,8
9124,5
9125,2
9126,5
9127,8
9128,7
9129,6
9130,9
9131,5
9132,2
9133,9
9134,5
9135,8
9136,8
9137,3
9138,3
9139,2
9140,7
9141,1
9142,1
9143,8
9144,5
9145,3
9146,3
9147,8
9148,3
9149,2
9150,5
9151,8
9152,1
9153,5
9154,8
9155,5
9156,5
9157,1
9158,8
9159,3
9160,2
9161,7
9162,8
9163,2
9164,2
9165,0
9166,2
9167,7
9168,8
9169,7
9170,7
9171,4
9172,6
9173,5
9174,2
9175,9
9176,1
9177,5
9178,0
9179,2
9180,5
9181,3
9182,1
9183,7
9184,5
9185,2
9186,3
9187,5
9188,8
9189,5
9190,5
9191,1
9192,3
9193,8
9194,5
9195,6
9196,1
9197,6
9198,7
9199,7
9200,2
9201,3
9202,5
9203,5
9204,8
9205,8
9206,3
9207,1
9208,2
9209,2
9210,8
9211,2
9212,2
9213,1
9214,5
9215,2
9216,9
9217,8
9218,2
9219,2
9220,6
9221,9
9222,0
9223,2
9224,3
9225,8
9226,8
9227,7
9228,7
9229,9
9230,8
9231,1
9232,5
9233,0
9234,5
9235,9
9236,5
9237,5
9238,3
9239,2
9240,5
9241,1
9242,1
9243,6
9244,3
9245,8
9246,9
9247,8
9248,5
9249,5
9250,5
9251,5
9252,1
9253,7
9254,1
9255,2
9256,5
9257,3
9258,5
9259,9
9260,3
9261,5
9262,6
9263,7
9264,3
9265,5
9266,5
9267,6
9268,7
9269,2
9270,7
9271,8
9272,6
9273,9
9274,8
9275,7
9276,6
9277,3
9278,1
9279,5
9280,2
9281,7
9282,5
9283,5
9284,5
9285,3
9286,2
9287,8
9288,2
9289,2
9290,6
9291,1
9292,6
9293,2
9294,2
9295,1
9296,3
9297,5
9298,7
9299,8
9300,5
9301,7
9302,1
9303,5
9304,8
9305,8
9306,5
9307,7
9308,6
9309,9
9310,8
9311,5
9312,2
9313,8
9314,5
9315,9
9316,8
9317,8
9318,5
9319,6
9320,5
9321,3
9322,8
9323,1
9324,5
9325,7
9326,1
9327,5
9328,2
9329,8
9330,2
9331,8
9332,8
9333,5
9334,8
9335,5
9336,7
9337,5
9338,3
9339,8
9340,6
9341,3
9342,2
9343,8
9344,0
9345,7
9346,5
9347,8
9348,5
9349,5
9350,3
9351,5
9352,3
9353,5
9354,2
9355,5
9356,8
9357,5
9358,5
9359,0
9360,0
9361,5
9362,9
9363,2
9364,5
9365,7
9366,9
9367,3
9368,8
9369,2
9370,2
9371,3
9372,2
9373,8
9374,3
9375,3
9376,1
9377,5
9378,7
9379,2
9380,3
9381,0
9382,8
9383,7
9384,9
9385,8
9386,3
9387,7
9388,1
9389,3
9390,9
9391,2
9392,6
9393,3
9394,3
9395,7
9396,3
9397,8
9398,6
9399,7
9400,5
9401,5
9402,1
9403,5
9404,3
9405,8
9406,5
9407,5
9408,2
9409,1
9410,7
9411,8
9412,5
9413,7
9414,1
9415,8
9416,5
9417,0
9418,5
9419,7
9420,2
9421,3
9422,5
9423,9
9424,5
9425,9
9426,3
9427,8
9428,8
9429,8
9430,1
9431,5
9432,3
9433,2
9434,3
9435,7
9436,5
9437,6
9438,1
9439,5
9440,5
9441,6
9442,5
9443,3
9444,8
9445,2
9446,8
9447,6
9448,9
9449,8
9450,5
9451,8
9452,5
9453,5
9454,7
9455,5
9456,5
9457,5
9458,8
9459,2
9460,5
9461,9
9462,8
9463,5
9464,5
9465,3
9466,7
9467,8
9468,3
9469,7
9470,2
9471,5
9472,2
9473,2
9474,6
9475,5
9476,6
9477,5
9478,3
9479,6
9480,8
9481,2
9482,0
9483,0
9484,7
9485,7
9486,8
9487,5
9488,2
9489,8
9490,0
9491,3
9492,3
9493,2
9494,9
9495,5
9496,3
9497,3
9498,1
9499,7
9500,1
9501,0
9502,3
9503,5
9504,3
9505,3
9506,5
9507,5
9508,5
