author_id,paper_id,year
15489,5743,2019
15490,5743,2019
15491,5744,2019
15492,5744,2019
2981,5744,2019
15493,5744,2019
15494,5744,2019
15495,5744,2019
15496,5745,2018
15497,5745,2018
15498,5745,2018
15499,5746,2016
9808,5747,2016
15500,5747,2016
4686,5747,2016
590,5747,2016
1944,5747,2016
15501,5747,2016
13000,5748,2019
1992,5748,2019
13001,5748,2019
9539,5748,2019
15502,5749,2018
4310,5749,2018
4312,5749,2018
15503,5750,2018
2576,5750,2018
14563,5750,2018
2215,5750,2018
15504,5751,2017
15505,5751,2017
6688,5751,2017
9269,5751,2017
15506,5752,2017
15507,5752,2017
15508,5753,2018
15509,5753,2018
15510,5753,2018
6525,5753,2018
4246,5753,2018
15511,5754,2017
5206,5755,2018
5207,5755,2018
1751,5755,2018
2954,5755,2018
15512,5756,2018
15513,5756,2018
15514,5757,2018
15515,5757,2018
6071,5757,2018
6486,5757,2018
383,5757,2018
3047,5757,2018
5296,5758,2019
5297,5758,2019
5298,5758,2019
5299,5758,2019
5300,5758,2019
15516,5759,2018
15517,5759,2018
15518,5760,2019
15519,5760,2019
15520,5760,2019
15521,5761,2018
7490,5761,2018
15522,5761,2018
15523,5761,2018
6679,5762,2017
15524,5763,2016
15525,5763,2016
15526,5763,2016
15527,5763,2016
15528,5764,2016
15529,5764,2016
15530,5764,2016
15531,5765,2019
4161,5765,2019
5659,5765,2019
5848,5766,2019
15532,5766,2019
5846,5766,2019
15533,5766,2019
15534,5766,2019
5851,5766,2019
15535,5767,2019
159,5767,2019
162,5767,2019
163,5767,2019
6879,5768,2016
3814,5768,2016
13223,5768,2016
15536,5769,2018
15537,5769,2018
15538,5769,2018
13034,5769,2018
3528,5769,2018
15539,5770,2016
1138,5770,2016
15540,5771,2018
15541,5771,2018
404,5771,2018
905,5771,2018
15542,5772,2019
15543,5772,2019
15544,5773,2017
15545,5773,2017
8188,5773,2017
1751,5773,2017
4743,5773,2017
15546,5773,2017
12304,5773,2017
4288,5773,2017
697,5774,2018
8373,5774,2018
15547,5774,2018
699,5774,2018
2470,5774,2018
15548,5774,2018
8455,5775,2016
642,5775,2016
15549,5775,2016
15219,5776,2016
15550,5777,2019
15551,5777,2019
15552,5777,2019
15553,5777,2019
15554,5777,2019
11824,5777,2019
1540,5778,2018
15555,5778,2018
1416,5778,2018
15556,5779,2017
15557,5779,2017
10539,5780,2017
10540,5780,2017
10541,5780,2017
15558,5781,2019
15559,5781,2019
2734,5781,2019
3375,5781,2019
3223,5781,2019
1955,5782,2018
1956,5782,2018
15560,5783,2016
15561,5783,2016
15562,5784,2018
15563,5784,2018
1956,5784,2018
1699,5784,2018
15564,5785,2016
15565,5785,2016
8083,5785,2016
15566,5785,2016
15567,5785,2016
15568,5786,2019
15569,5786,2019
15570,5786,2019
15571,5786,2019
15572,5786,2019
5233,5786,2019
15573,5787,2016
15574,5787,2016
15575,5787,2016
15576,5787,2016
15577,5787,2016
15578,5787,2016
15579,5787,2016
15580,5787,2016
1804,5788,2017
607,5788,2017
2164,5788,2017
2167,5788,2017
531,5789,2016
593,5789,2016
15581,5789,2016
15582,5789,2016
594,5789,2016
14316,5790,2017
14317,5790,2017
15583,5791,2016
7341,5791,2016
5686,5791,2016
9895,5791,2016
7490,5791,2016
14330,5792,2018
12217,5792,2018
15584,5792,2018
12216,5792,2018
2678,5792,2018
2408,5792,2018
2679,5792,2018
15585,5793,2019
15586,5793,2019
2074,5793,2019
15587,5794,2017
1111,5794,2017
1113,5794,2017
1112,5794,2017
3938,5794,2017
6225,5795,2018
2033,5795,2018
15588,5795,2018
15589,5795,2018
6226,5795,2018
15590,5796,2019
15591,5796,2019
15592,5796,2019
15556,5797,2019
6549,5797,2019
15593,5797,2019
6127,5797,2019
15557,5797,2019
6550,5797,2019
2663,5797,2019
3007,5798,2017
3008,5798,2017
3009,5798,2017
15594,5799,2016
15595,5799,2016
9757,5799,2016
425,5799,2016
15313,5800,2016
15596,5800,2016
3336,5800,2016
15597,5801,2018
15598,5801,2018
15599,5801,2018
15600,5801,2018
15601,5801,2018
15602,5801,2018
15603,5801,2018
15604,5801,2018
2907,5801,2018
15605,5802,2019
15606,5802,2019
15607,5802,2019
15608,5802,2019
15609,5802,2019
15610,5803,2018
15611,5803,2018
15612,5803,2018
1586,5803,2018
2853,5804,2016
15613,5804,2016
15614,5804,2016
15615,5804,2016
7866,5805,2019
7867,5805,2019
7868,5805,2019
7869,5805,2019
7870,5805,2019
1069,5805,2019
15616,5806,2018
15617,5806,2018
15618,5807,2018
15619,5807,2018
7972,5807,2018
15620,5807,2018
15621,5807,2018
15622,5807,2018
15623,5808,2018
13165,5808,2018
5834,5809,2016
3213,5809,2016
2650,5809,2016
15624,5809,2016
4635,5810,2016
15625,5811,2018
15626,5811,2018
15627,5811,2018
15628,5812,2016
14911,5813,2016
14910,5813,2016
15629,5813,2016
15630,5813,2016
14912,5813,2016
15631,5813,2016
5102,5814,2017
15632,5814,2017
3527,5814,2017
3613,5814,2017
5103,5814,2017
932,5814,2017
1212,5815,2018
1215,5815,2018
1213,5815,2018
1214,5815,2018
15633,5816,2019
2309,5816,2019
5279,5817,2018
2460,5817,2018
5280,5817,2018
3419,5818,2019
3418,5818,2019
1822,5818,2019
14328,5819,2017
2678,5819,2017
2408,5819,2017
2679,5819,2017
15634,5820,2017
15635,5821,2017
15636,5821,2017
5161,5821,2017
15637,5821,2017
15638,5822,2019
12526,5822,2019
15639,5822,2019
15243,5822,2019
13533,5822,2019
2423,5822,2019
4739,5823,2016
4742,5823,2016
1597,5823,2016
15640,5824,2017
15641,5824,2017
15642,5824,2017
15643,5825,2016
15644,5825,2016
6496,5826,2018
15645,5827,2019
15646,5827,2019
15647,5828,2017
4277,5828,2017
12425,5829,2016
1215,5829,2016
12426,5829,2016
12427,5829,2016
110,5829,2016
1661,5829,2016
15648,5830,2016
15649,5830,2016
8579,5831,2017
9896,5831,2017
1254,5831,2017
6919,5831,2017
15650,5832,2019
1988,5832,2019
1992,5832,2019
15651,5833,2019
15652,5833,2019
15653,5833,2019
9315,5834,2016
15654,5834,2016
6872,5834,2016
15655,5835,2019
15656,5835,2019
2822,5836,2018
2821,5836,2018
2823,5836,2018
2824,5836,2018
2825,5836,2018
2825,5836,2018
2826,5836,2018
15657,5837,2017
15658,5837,2017
15659,5837,2017
15660,5837,2017
15661,5837,2017
15662,5837,2017
15663,5838,2019
15664,5838,2019
15665,5838,2019
15666,5838,2019
15667,5839,2019
15668,5839,2019
760,5839,2019
3688,5840,2018
14955,5840,2018
15669,5840,2018
14957,5840,2018
3690,5840,2018
15670,5841,2018
1817,5841,2018
15671,5841,2018
15672,5841,2018
15673,5841,2018
10335,5842,2018
15674,5842,2018
5294,5842,2018
15675,5843,2018
15676,5843,2018
15677,5844,2019
15678,5844,2019
15679,5844,2019
15680,5844,2019
6789,5844,2019
6839,5844,2019
15681,5845,2016
14937,5845,2016
15682,5845,2016
15683,5845,2016
15684,5846,2017
15685,5846,2017
1348,5846,2017
8659,5846,2017
5000,5847,2018
4870,5847,2018
5531,5847,2018
15686,5848,2017
15687,5848,2017
13767,5848,2017
15688,5848,2017
499,5849,2018
500,5849,2018
15689,5849,2018
4786,5849,2018
15690,5850,2018
9344,5850,2018
15691,5851,2016
15692,5851,2016
12735,5852,2018
617,5852,2018
15693,5852,2018
15694,5852,2018
10811,5852,2018
15695,5853,2019
15696,5853,2019
15697,5853,2019
15698,5853,2019
15699,5854,2018
15700,5854,2018
15701,5855,2017
15702,5855,2017
15703,5855,2017
15704,5855,2017
9262,5856,2018
15705,5856,2018
15706,5856,2018
15707,5856,2018
4316,5857,2016
11561,5857,2016
950,5858,2016
4843,5858,2016
3993,5858,2016
3994,5858,2016
952,5858,2016
3998,5858,2016
15708,5859,2019
15709,5859,2019
15710,5860,2019
15711,5861,2017
15712,5861,2017
10139,5862,2019
15713,5862,2019
7071,5862,2019
15714,5863,2018
15715,5863,2018
8637,5864,2018
5458,5864,2018
15716,5864,2018
15717,5864,2018
15718,5865,2017
12367,5865,2017
15719,5865,2017
15720,5865,2017
15721,5865,2017
15722,5865,2017
15723,5866,2016
15724,5866,2016
15725,5866,2016
1388,5866,2016
15726,5867,2017
7228,5867,2017
6669,5868,2018
15727,5868,2018
4761,5869,2016
4275,5869,2016
4277,5869,2016
7306,5870,2016
15728,5870,2016
15729,5871,2016
6141,5871,2016
1789,5871,2016
15730,5872,2017
387,5872,2017
15731,5873,2019
15732,5873,2019
15733,5873,2019
12085,5873,2019
15734,5874,2017
682,5874,2017
7776,5874,2017
15735,5874,2017
15736,5875,2018
15737,5875,2018
15738,5875,2018
163,5875,2018
15739,5875,2018
546,5876,2018
547,5876,2018
548,5876,2018
15740,5877,2019
15741,5877,2019
2408,5877,2019
2409,5877,2019
15742,5878,2017
15743,5878,2017
15744,5879,2017
2589,5879,2017
43,5879,2017
14003,5879,2017
15745,5879,2017
13869,5880,2018
11053,5880,2018
1294,5880,2018
15746,5881,2019
15747,5881,2019
4260,5881,2019
13191,5882,2018
8725,5882,2018
8726,5882,2018
15748,5883,2019
1109,5883,2019
2840,5883,2019
417,5883,2019
15749,5884,2019
15750,5884,2019
15751,5884,2019
15752,5885,2016
15753,5885,2016
15754,5886,2018
480,5886,2018
15755,5887,2019
5058,5887,2019
15756,5887,2019
15757,5887,2019
3304,5887,2019
1545,5887,2019
4647,5888,2017
15758,5888,2017
15759,5888,2017
15760,5888,2017
15761,5889,2018
15762,5889,2018
15763,5890,2019
4807,5890,2019
63,5890,2019
15764,5891,2017
15765,5892,2018
15766,5892,2018
15767,5892,2018
8651,5892,2018
3417,5892,2018
15768,5893,2019
15769,5893,2019
15770,5893,2019
15771,5893,2019
15772,5893,2019
15773,5893,2019
15774,5893,2019
15775,5894,2017
15776,5894,2017
7248,5894,2017
328,5894,2017
15777,5895,2017
15778,5895,2017
15779,5895,2017
1113,5895,2017
15780,5896,2017
15781,5896,2017
15782,5896,2017
10390,5896,2017
15471,5897,2019
15472,5897,2019
15473,5897,2019
306,5897,2019
3084,5897,2019
5535,5897,2019
15474,5897,2019
15402,5897,2019
15475,5897,2019
3584,5897,2019
15783,5897,2019
15784,5898,2016
4065,5898,2016
15785,5898,2016
15786,5898,2016
15787,5898,2016
15788,5898,2016
15789,5898,2016
15790,5899,2017
15791,5899,2017
15792,5899,2017
15793,5899,2017
15793,5899,2017
14235,5899,2017
10528,5900,2016
15794,5900,2016
11598,5901,2016
8216,5901,2016
15795,5901,2016
15796,5902,2019
15797,5903,2016
165,5903,2016
5627,5903,2016
15798,5903,2016
10873,5904,2016
15799,5904,2016
15800,5904,2016
8597,5904,2016
15801,5905,2018
15802,5905,2018
15803,5905,2018
15804,5905,2018
15805,5905,2018
15806,5905,2018
3826,5906,2016
9051,5906,2016
15807,5906,2016
15808,5907,2018
15809,5907,2018
15810,5907,2018
15811,5908,2018
15142,5909,2018
15812,5910,2017
15813,5910,2017
15814,5910,2017
15815,5910,2017
15816,5910,2017
1659,5910,2017
15817,5911,2017
15818,5911,2017
7398,5912,2019
15819,5912,2019
15820,5912,2019
7399,5912,2019
15821,5912,2019
1566,5912,2019
7400,5912,2019
12578,5913,2017
12579,5913,2017
12577,5913,2017
12573,5913,2017
12574,5913,2017
12575,5913,2017
12576,5913,2017
15822,5914,2019
11553,5915,2018
11553,5915,2018
103,5915,2018
103,5915,2018
1490,5915,2018
42,5915,2018
5162,5916,2018
15297,5917,2019
15298,5917,2019
125,5917,2019
15823,5918,2018
3102,5918,2018
1158,5918,2018
15824,5919,2019
15825,5919,2019
3293,5919,2019
177,5919,2019
13943,5920,2018
1698,5920,2018
1699,5920,2018
409,5920,2018
8673,5920,2018
15826,5921,2019
15827,5921,2019
2691,5921,2019
15828,5922,2018
15829,5922,2018
15830,5922,2018
15831,5923,2016
15832,5923,2016
1592,5924,2019
4287,5924,2019
4288,5924,2019
11734,5925,2019
15833,5926,2019
15834,5926,2019
15835,5927,2019
10028,5927,2019
10029,5927,2019
10027,5927,2019
3547,5927,2019
15836,5928,2017
15837,5928,2017
15838,5928,2017
15839,5928,2017
8595,5929,2018
15840,5929,2018
15841,5929,2018
15842,5929,2018
13422,5929,2018
3660,5929,2018
1140,5929,2018
4196,5929,2018
15843,5930,2016
15844,5930,2016
15845,5930,2016
15846,5931,2016
15847,5931,2016
1045,5932,2016
8269,5932,2016
15848,5932,2016
7679,5932,2016
7680,5932,2016
15849,5933,2017
15850,5933,2017
15851,5933,2017
15852,5934,2019
15853,5935,2017
15854,5935,2017
15854,5935,2017
57,5935,2017
4542,5935,2017
15855,5936,2019
15856,5936,2019
15857,5937,2017
15858,5937,2017
15859,5937,2017
15860,5938,2016
15861,5938,2016
199,5939,2019
201,5939,2019
15862,5940,2018
13471,5940,2018
13472,5940,2018
15863,5940,2018
6758,5941,2018
6759,5941,2018
6760,5941,2018
527,5941,2018
15864,5942,2016
15865,5942,2016
14318,5943,2018
15866,5943,2018
14320,5943,2018
14321,5943,2018
14322,5943,2018
15867,5944,2019
3387,5944,2019
6999,5944,2019
2465,5944,2019
699,5944,2019
15868,5945,2017
14248,5946,2017
4320,5946,2017
2473,5946,2017
15869,5947,2018
15870,5947,2018
15871,5947,2018
15872,5947,2018
15873,5948,2019
15874,5948,2019
15875,5948,2019
15876,5948,2019
13631,5948,2019
15877,5948,2019
12903,5949,2018
12904,5949,2018
4307,5949,2018
2264,5949,2018
15878,5950,2018
15879,5950,2018
15880,5950,2018
3836,5950,2018
15881,5951,2017
15882,5951,2017
15883,5951,2017
15884,5951,2017
15885,5951,2017
15886,5952,2019
10873,5952,2019
15887,5952,2019
2559,5952,2019
2558,5952,2019
15888,5953,2019
15889,5953,2019
15890,5954,2018
15891,5954,2018
15892,5954,2018
7975,5955,2019
1598,5955,2019
15893,5956,2018
15894,5956,2018
15895,5956,2018
15896,5956,2018
15897,5957,2017
6671,5957,2017
15898,5957,2017
15144,5957,2017
15899,5957,2017
13043,5958,2016
15900,5958,2016
15901,5958,2016
15902,5959,2019
15903,5959,2019
8552,5959,2019
15853,5960,2016
57,5960,2016
15904,5960,2016
4542,5960,2016
55,5960,2016
15905,5961,2017
15905,5961,2017
11236,5961,2017
15242,5962,2018
15906,5962,2018
173,5962,2018
15907,5963,2019
10406,5963,2019
3307,5963,2019
15908,5963,2019
11701,5964,2018
2,5964,2018
5520,5965,2017
15909,5965,2017
5521,5965,2017
5190,5965,2017
6334,5966,2018
13396,5966,2018
11158,5966,2018
14978,5967,2018
14979,5967,2018
15910,5968,2018
15911,5968,2018
15912,5968,2018
15913,5968,2018
15914,5969,2016
15915,5969,2016
15916,5969,2016
15917,5970,2017
15918,5971,2016
15919,5971,2016
15920,5971,2016
15921,5971,2016
15922,5971,2016
448,5971,2016
5212,5971,2016
15923,5971,2016
4501,5971,2016
15924,5972,2016
15925,5972,2016
15926,5973,2019
15927,5973,2019
166,5973,2019
15928,5974,2017
336,5974,2017
337,5974,2017
15929,5974,2017
15930,5975,2017
1589,5975,2017
3341,5975,2017
15931,5975,2017
15932,5975,2017
15514,5976,2018
2322,5976,2018
383,5976,2018
6486,5976,2018
3047,5976,2018
5113,5976,2018
15933,5977,2018
358,5977,2018
15934,5977,2018
15935,5977,2018
4599,5977,2018
15936,5978,2018
15937,5978,2018
15938,5978,2018
15939,5978,2018
15940,5978,2018
15941,5978,2018
15942,5978,2018
6952,5979,2018
15943,5979,2018
8446,5979,2018
15944,5979,2018
15945,5979,2018
6959,5979,2018
380,5979,2018
1626,5980,2018
1627,5980,2018
7875,5980,2018
15946,5980,2018
15947,5981,2017
9178,5981,2017
15948,5981,2017
3308,5982,2017
6602,5982,2017
2608,5982,2017
15949,5982,2017
3311,5982,2017
263,5982,2017
15950,5983,2019
15951,5983,2019
15952,5984,2019
7384,5984,2019
1590,5984,2019
15953,5985,2018
15954,5985,2018
15955,5986,2019
15956,5986,2019
15957,5986,2019
13322,5986,2019
15958,5986,2019
15959,5987,2017
15036,5987,2017
15037,5987,2017
4271,5988,2016
4272,5988,2016
15960,5988,2016
8258,5989,2016
11971,5989,2016
15961,5989,2016
15962,5990,2016
1873,5990,2016
1876,5990,2016
15963,5991,2017
11560,5991,2017
11561,5991,2017
2309,5991,2017
4316,5991,2017
15964,5992,2018
15965,5992,2018
9484,5992,2018
15966,5992,2018
12888,5992,2018
13115,5992,2018
15967,5993,2016
15617,5993,2016
15968,5994,2017
15969,5994,2017
15970,5994,2017
15971,5994,2017
15972,5994,2017
15973,5995,2016
98,5995,2016
15974,5996,2017
15975,5996,2017
15976,5997,2017
15977,5997,2017
15978,5997,2017
15979,5997,2017
15980,5997,2017
7399,5998,2018
4330,5998,2018
735,5998,2018
15981,5999,2017
15982,5999,2017
15983,5999,2017
15984,5999,2017
9498,6000,2018
10647,6001,2018
15985,6001,2018
15986,6001,2018
15987,6001,2018
15988,6001,2018
15989,6001,2018
15990,6001,2018
5103,6001,2018
15991,6002,2019
2993,6002,2019
15992,6002,2019
15993,6003,2018
15994,6004,2018
15995,6005,2019
15996,6005,2019
15997,6005,2019
15998,6006,2019
7267,6006,2019
15999,6006,2019
16000,6006,2019
5565,6007,2019
960,6007,2019
16001,6007,2019
114,6007,2019
12937,6008,2017
16002,6008,2017
15120,6008,2017
15119,6008,2017
13858,6008,2017
16003,6008,2017
16004,6008,2017
16005,6008,2017
16006,6009,2016
16007,6009,2016
1044,6009,2016
1884,6009,2016
16008,6009,2016
16009,6010,2017
16010,6010,2017
16011,6010,2017
16012,6010,2017
16013,6010,2017
16014,6010,2017
1392,6010,2017
1391,6010,2017
8356,6011,2016
7833,6012,2017
10593,6012,2017
16015,6012,2017
16016,6012,2017
16017,6012,2017
2174,6013,2019
8941,6013,2019
2176,6013,2019
9576,6013,2019
16018,6014,2018
16019,6014,2018
16020,6015,2017
16021,6015,2017
4681,6015,2017
16022,6016,2018
7486,6016,2018
1623,6016,2018
1456,6017,2019
16023,6017,2019
11904,6017,2019
1459,6017,2019
15023,6018,2017
15024,6018,2017
16024,6019,2019
9466,6019,2019
5936,6019,2019
7101,6020,2017
2483,6020,2017
10388,6020,2017
2485,6020,2017
10389,6020,2017
16025,6021,2019
16026,6021,2019
16027,6021,2019
16028,6021,2019
12050,6022,2019
12050,6022,2019
16029,6022,2019
16030,6022,2019
37,6023,2019
16031,6023,2019
16032,6023,2019
16033,6023,2019
16034,6024,2017
16035,6024,2017
16036,6024,2017
16037,6025,2016
16038,6025,2016
16039,6026,2019
16040,6026,2019
16041,6026,2019
7313,6026,2019
16042,6026,2019
16043,6026,2019
2760,6027,2018
16044,6027,2018
16045,6027,2018
16046,6028,2017
2486,6028,2017
1624,6028,2017
6002,6028,2017
16047,6029,2017
16048,6029,2017
16049,6029,2017
16050,6029,2017
5194,6029,2017
16051,6029,2017
16052,6029,2017
16053,6030,2018
16054,6030,2018
16055,6030,2018
7944,6031,2017
7945,6031,2017
7946,6031,2017
16056,6032,2016
577,6032,2016
16057,6032,2016
580,6032,2016
16058,6033,2018
16059,6033,2018
16060,6033,2018
16061,6034,2017
16062,6034,2017
16063,6034,2017
4084,6035,2016
16064,6035,2016
2644,6035,2016
16065,6036,2019
14285,6036,2019
16066,6036,2019
16067,6036,2019
16068,6037,2016
16069,6037,2016
16070,6038,2019
16071,6038,2019
16072,6038,2019
16073,6038,2019
16074,6038,2019
567,6039,2017
11414,6039,2017
3219,6039,2017
15056,6039,2017
16075,6039,2017
11417,6039,2017
568,6039,2017
11496,6040,2016
578,6040,2016
16076,6041,2017
16077,6041,2017
1377,6041,2017
8885,6042,2018
2869,6042,2018
2,6042,2018
16078,6043,2018
4277,6043,2018
16079,6044,2019
16080,6045,2017
8467,6045,2017
16081,6045,2017
16082,6045,2017
16083,6046,2017
16084,6046,2017
16085,6046,2017
1884,6046,2017
16086,6047,2017
16087,6047,2017
16088,6047,2017
16089,6048,2017
2638,6048,2017
16090,6048,2017
1244,6049,2016
2805,6049,2016
1246,6049,2016
7532,6049,2016
16091,6049,2016
1247,6049,2016
9983,6050,2018
16092,6050,2018
16093,6050,2018
16094,6050,2018
16095,6050,2018
16096,6050,2018
6330,6051,2018
6331,6051,2018
8415,6051,2018
5586,6051,2018
4419,6051,2018
13112,6051,2018
16097,6052,2019
16098,6052,2019
16099,6052,2019
16100,6053,2017
16101,6053,2017
15032,6053,2017
15034,6053,2017
9537,6054,2016
9538,6054,2016
6530,6054,2016
9539,6054,2016
16102,6055,2019
16103,6055,2019
16104,6055,2019
16105,6056,2018
16106,6056,2018
2705,6057,2018
2708,6057,2018
4392,6057,2018
2709,6057,2018
16107,6058,2019
5533,6058,2019
2604,6058,2019
16108,6058,2019
7062,6058,2019
16109,6058,2019
16110,6059,2018
16111,6059,2018
16112,6059,2018
16113,6060,2018
8818,6060,2018
16114,6060,2018
16115,6061,2017
538,6061,2017
16116,6062,2018
16117,6062,2018
4125,6062,2018
4127,6062,2018
1238,6062,2018
16118,6063,2019
16119,6063,2019
6173,6064,2016
707,6064,2016
16120,6064,2016
5295,6064,2016
3815,6065,2018
3816,6065,2018
695,6066,2017
16121,6066,2017
2485,6066,2017
4542,6066,2017
699,6066,2017
5536,6066,2017
3251,6067,2018
7328,6067,2018
9069,6067,2018
1128,6068,2017
1129,6068,2017
1130,6068,2017
1131,6068,2017
1132,6068,2017
16122,6069,2018
4798,6069,2018
10453,6069,2018
6602,6069,2018
16123,6070,2019
16124,6070,2019
16124,6070,2019
16125,6070,2019
16126,6070,2019
14559,6070,2019
3126,6070,2019
11164,6071,2017
16127,6071,2017
10634,6071,2017
16128,6072,2018
16129,6072,2018
15619,6072,2018
7972,6072,2018
16130,6073,2017
1055,6073,2017
16131,6074,2016
15597,6074,2016
16132,6074,2016
16133,6074,2016
16134,6074,2016
2907,6074,2016
16135,6075,2019
10039,6075,2019
16136,6075,2019
16137,6075,2019
16138,6075,2019
3538,6075,2019
14856,6075,2019
16139,6076,2017
16140,6076,2017
16141,6076,2017
16142,6076,2017
16143,6076,2017
16144,6076,2017
16145,6077,2019
16146,6077,2019
16147,6077,2019
16148,6077,2019
16149,6078,2018
16150,6078,2018
16151,6078,2018
16152,6078,2018
10984,6078,2018
13602,6078,2018
5385,6078,2018
16153,6079,2019
5713,6079,2019
5715,6079,2019
3417,6079,2019
6105,6080,2018
6107,6080,2018
6108,6080,2018
6106,6080,2018
6109,6080,2018
5053,6080,2018
16154,6081,2018
16155,6081,2018
16156,6081,2018
16157,6081,2018
16158,6082,2018
954,6082,2018
16159,6082,2018
8849,6083,2018
1876,6083,2018
15556,6084,2017
15557,6084,2017
3473,6085,2017
3474,6085,2017
16160,6085,2017
3475,6085,2017
4271,6086,2016
4272,6086,2016
4751,6087,2017
16161,6087,2017
16162,6087,2017
16163,6087,2017
16164,6087,2017
3691,6087,2017
9007,6087,2017
4752,6087,2017
3927,6088,2019
16165,6088,2019
16166,6088,2019
16167,6088,2019
16168,6088,2019
12669,6088,2019
2355,6088,2019
7852,6088,2019
16169,6089,2017
1317,6090,2018
1319,6090,2018
1321,6090,2018
16170,6091,2016
12714,6091,2016
4043,6091,2016
944,6091,2016
16171,6092,2019
2005,6092,2019
16172,6093,2018
16173,6093,2018
16174,6093,2018
16175,6093,2018
10028,6093,2018
3547,6093,2018
16176,6094,2018
2661,6094,2018
2659,6094,2018
2660,6094,2018
16177,6094,2018
1479,6095,2016
16178,6095,2016
16179,6095,2016
7063,6095,2016
4497,6096,2017
10753,6096,2017
16180,6096,2017
16181,6096,2017
6597,6096,2017
6598,6096,2017
16182,6096,2017
16183,6096,2017
16184,6096,2017
16185,6096,2017
16186,6096,2017
16187,6096,2017
16188,6096,2017
16189,6097,2017
15533,6097,2017
2034,6097,2017
16190,6097,2017
16191,6097,2017
15534,6097,2017
16192,6098,2018
16193,6098,2018
16194,6099,2017
16195,6099,2017
16196,6099,2017
433,6099,2017
16197,6100,2019
16198,6100,2019
16199,6100,2019
9641,6100,2019
16200,6101,2016
16201,6101,2016
16202,6101,2016
16203,6101,2016
536,6102,2019
16204,6102,2019
16205,6103,2019
1089,6103,2019
16206,6103,2019
16207,6104,2016
16208,6104,2016
820,6105,2017
16209,6105,2017
819,6105,2017
16210,6105,2017
16211,6106,2018
16212,6106,2018
16213,6106,2018
16214,6106,2018
16215,6107,2018
16216,6107,2018
16217,6107,2018
16218,6107,2018
16219,6107,2018
16220,6107,2018
16221,6107,2018
7088,6108,2019
7089,6108,2019
4658,6108,2019
7090,6108,2019
2102,6108,2019
8155,6109,2019
16222,6109,2019
4453,6109,2019
16223,6109,2019
8160,6109,2019
16224,6109,2019
16225,6110,2018
16225,6110,2018
12461,6110,2018
146,6110,2018
148,6110,2018
16226,6111,2019
16227,6111,2019
5426,6111,2019
5425,6111,2019
16228,6111,2019
16229,6112,2018
16230,6112,2018
16231,6113,2019
16232,6113,2019
1530,6113,2019
6468,6113,2019
13387,6113,2019
16233,6113,2019
1286,6113,2019
16234,6114,2016
16235,6114,2016
16236,6114,2016
887,6114,2016
1592,6114,2016
3261,6114,2016
911,6114,2016
6833,6115,2019
10223,6115,2019
16237,6115,2019
16238,6115,2019
1528,6115,2019
1529,6115,2019
16239,6116,2016
16240,6116,2016
5624,6116,2016
16241,6117,2017
16242,6117,2017
16243,6117,2017
16244,6117,2017
16245,6117,2017
16246,6118,2019
3853,6118,2019
16247,6119,2019
16248,6119,2019
10349,6119,2019
16249,6119,2019
16250,6119,2019
16251,6119,2019
1515,6120,2017
2243,6120,2017
3047,6120,2017
7799,6121,2016
16252,6121,2016
16253,6121,2016
7797,6121,2016
1891,6121,2016
4271,6122,2016
4272,6122,2016
14297,6123,2018
16254,6123,2018
16255,6123,2018
16256,6123,2018
16257,6123,2018
16258,6123,2018
16259,6124,2017
16260,6124,2017
16261,6125,2018
16262,6125,2018
16263,6125,2018
16264,6125,2018
8516,6125,2018
7263,6126,2016
1808,6126,2016
14930,6127,2019
16265,6127,2019
14073,6127,2019
2135,6127,2019
16266,6128,2016
4935,6128,2016
1113,6128,2016
16267,6128,2016
16268,6129,2017
3939,6129,2017
16269,6129,2017
3938,6129,2017
1113,6129,2017
2007,6130,2016
2,6130,2016
4939,6130,2016
2009,6130,2016
16270,6130,2016
2981,6131,2017
16271,6132,2017
16272,6132,2017
16273,6132,2017
16274,6132,2017
16275,6132,2017
16276,6132,2017
16277,6132,2017
5326,6133,2018
13868,6133,2018
5328,6133,2018
13869,6133,2018
5331,6133,2018
11656,6134,2017
14317,6134,2017
16278,6135,2016
715,6135,2016
9813,6135,2016
9814,6135,2016
16279,6136,2019
16280,6136,2019
3873,6136,2019
16281,6136,2019
16282,6136,2019
4180,6137,2019
2172,6137,2019
16283,6137,2019
16284,6138,2019
10891,6138,2019
10892,6138,2019
16285,6139,2018
16286,6139,2018
16287,6139,2018
3934,6140,2018
3935,6140,2018
3936,6140,2018
1461,6140,2018
16288,6141,2017
11955,6141,2017
16289,6142,2016
7442,6143,2018
5416,6143,2018
1199,6143,2018
5417,6143,2018
5620,6143,2018
5282,6144,2016
16290,6144,2016
1246,6144,2016
16291,6144,2016
16292,6144,2016
16293,6145,2018
5356,6145,2018
193,6146,2016
1424,6146,2016
16294,6146,2016
3352,6146,2016
16295,6146,2016
16296,6147,2016
1301,6147,2016
16297,6147,2016
11985,6147,2016
16298,6148,2017
2707,6148,2017
2709,6148,2017
16299,6149,2018
2301,6149,2018
3753,6149,2018
20,6149,2018
498,6149,2018
12001,6150,2018
3032,6150,2018
454,6150,2018
10921,6150,2018
16300,6151,2017
387,6151,2017
16301,6152,2019
9190,6152,2019
3189,6152,2019
16302,6153,2018
16303,6153,2018
16304,6153,2018
64,6153,2018
16305,6154,2019
16306,6155,2017
16307,6155,2017
14731,6155,2017
7807,6156,2016
16308,6156,2016
