author_id,paper_id,year,label
3824,1114,2018,8
3825,1114,2018,8
3826,1114,2018,8
3827,1114,2018,8
3828,1115,2018,5
3829,1115,2018,5
3830,1115,2018,5
3831,1116,2019,2
3832,1116,2019,2
3833,1116,2019,2
3834,1116,2019,2
3835,1116,2019,2
3836,1116,2019,2
3837,1116,2019,2
3838,1116,2019,2
3839,1117,2018,7
3840,1117,2018,7
3841,1117,2018,7
3842,1117,2018,7
3843,1117,2018,7
3844,1118,2019,6
3845,1118,2019,6
3297,1118,2019,6
6,1119,2018,1
3846,1119,2018,1
3847,1119,2018,1
3848,1119,2018,1
3849,1119,2018,1
3850,1119,2018,1
3851,1120,2019,5
3852,1120,2019,5
3853,1121,2018,5
3854,1121,2018,5
3855,1122,2018,3
2473,1122,2018,3
3856,1122,2018,3
3857,1123,2017,8
1451,1123,2017,8
1452,1123,2017,8
2362,1123,2017,8
2248,1124,2017,1
1597,1124,2017,1
3858,1124,2017,1
3859,1125,2018,5
3860,1126,2018,5
3861,1126,2018,5
3862,1126,2018,5
3863,1126,2018,5
3864,1127,2016,2
3865,1127,2016,2
3866,1127,2016,2
3867,1127,2016,2
3868,1128,2017,5
3869,1128,2017,5
3870,1128,2017,5
3871,1129,2019,2
3872,1129,2019,2
2627,1129,2019,2
3873,1129,2019,2
3874,1130,2018,5
3875,1131,2016,5
2587,1131,2016,5
103,1131,2016,5
3876,1132,2017,2
3877,1132,2017,2
3878,1132,2017,2
3879,1132,2017,2
3880,1133,2019,3
3881,1133,2019,3
3882,1133,2019,3
3883,1133,2019,3
3884,1134,2016,5
3885,1134,2016,5
3886,1135,2019,2
3887,1135,2019,2
3888,1135,2019,2
2584,1135,2019,2
3889,1135,2019,2
3890,1136,2017,3
3891,1136,2017,3
2195,1136,2017,3
3063,1136,2017,3
3062,1136,2017,3
212,1136,2017,3
3892,1137,2019,8
2730,1137,2019,8
3893,1137,2019,8
1451,1137,2019,8
2729,1137,2019,8
3894,1138,2016,5
3895,1138,2016,5
3896,1138,2016,5
3120,1139,2018,1
3897,1139,2018,1
3898,1139,2018,1
3899,1139,2018,1
3900,1139,2018,1
3901,1139,2018,1
3902,1140,2018,2
3903,1140,2018,2
3904,1140,2018,2
3905,1140,2018,2
3906,1141,2018,5
3907,1141,2018,5
3908,1141,2018,5
3909,1142,2017,5
3910,1142,2017,5
3911,1143,2018,5
3912,1143,2018,5
3326,1144,2016,9
3913,1145,2017,2
3914,1145,2017,2
3915,1145,2017,2
3916,1145,2017,2
2460,1145,2017,2
3917,1146,2018,1
3918,1146,2018,1
3919,1146,2018,1
3920,1146,2018,1
3921,1146,2018,1
3922,1147,2018,2
3923,1147,2018,2
3924,1148,2016,2
3925,1148,2016,2
3926,1149,2017,8
3927,1149,2017,8
3928,1149,2017,8
3929,1149,2017,8
3930,1149,2017,8
3931,1149,2017,8
3932,1149,2017,8
3933,1149,2017,8
3934,1150,2018,3
3935,1150,2018,3
3936,1150,2018,3
1461,1150,2018,3
3937,1151,2019,6
1114,1151,2019,6
3938,1151,2019,6
3939,1151,2019,6
152,1152,2016,5
151,1152,2016,5
3940,1153,2018,8
3941,1153,2018,8
3942,1153,2018,8
3943,1153,2018,8
3944,1153,2018,8
3945,1153,2018,8
1379,1153,2018,8
2325,1153,2018,8
3946,1153,2018,8
3947,1153,2018,8
3948,1154,2017,2
3949,1155,2018,8
3950,1155,2018,8
3951,1155,2018,8
136,1155,2018,8
3952,1156,2019,3
3953,1156,2019,3
2796,1157,2018,1
3954,1158,2016,2
3955,1159,2018,6
3956,1159,2018,6
3957,1159,2018,6
3958,1160,2019,5
3959,1160,2019,5
1302,1160,2019,5
3960,1161,2019,6
1621,1161,2019,6
3961,1161,2019,6
3962,1161,2019,6
3963,1162,2019,8
2109,1162,2019,8
3964,1162,2019,8
3965,1162,2019,8
3966,1162,2019,8
3967,1163,2017,8
2196,1163,2017,8
2197,1163,2017,8
2515,1163,2017,8
3968,1164,2018,1
3969,1164,2018,1
3970,1164,2018,1
3971,1164,2018,1
3972,1165,2017,7
3396,1165,2017,7
3973,1166,2017,3
3974,1166,2017,3
3975,1166,2017,3
3976,1166,2017,3
3977,1167,2019,5
3978,1167,2019,5
3979,1167,2019,5
3980,1167,2019,5
3981,1167,2019,5
3302,1168,2017,7
3982,1168,2017,7
3983,1168,2017,7
3984,1168,2017,7
1174,1168,2017,7
3985,1169,2018,8
2196,1169,2018,8
3986,1169,2018,8
1699,1169,2018,8
3987,1170,2019,7
3988,1170,2019,7
3989,1170,2019,7
3990,1171,2017,8
3991,1171,2017,8
3992,1171,2017,8
3993,1172,2016,5
3994,1172,2016,5
3995,1172,2016,5
3996,1172,2016,5
3997,1172,2016,5
3998,1172,2016,5
3999,1172,2016,5
4000,1172,2016,5
4001,1172,2016,5
4002,1172,2016,5
4003,1172,2016,5
2140,1173,2018,3
2141,1173,2018,3
2142,1173,2018,3
2143,1173,2018,3
2144,1173,2018,3
2031,1173,2018,3
2145,1173,2018,3
4004,1174,2018,7
4005,1174,2018,7
4006,1174,2018,7
4007,1174,2018,7
1368,1174,2018,7
4008,1175,2017,6
4009,1175,2017,6
4010,1175,2017,6
4011,1176,2019,7
4012,1176,2019,7
4013,1176,2019,7
4014,1176,2019,7
4015,1176,2019,7
4016,1176,2019,7
4017,1176,2019,7
4018,1176,2019,7
4019,1176,2019,7
4020,1176,2019,7
4021,1176,2019,7
4022,1176,2019,7
4023,1176,2019,7
4024,1176,2019,7
4025,1176,2019,7
4026,1177,2017,3
4027,1177,2017,3
4028,1177,2017,3
4029,1177,2017,3
4030,1178,2018,2
4031,1178,2018,2
4031,1178,2018,2
4032,1179,2018,9
4033,1179,2018,9
4034,1179,2018,9
361,1179,2018,9
3803,1180,2017,8
3804,1180,2017,8
3805,1180,2017,8
3806,1180,2017,8
1068,1180,2017,8
4035,1181,2019,0
4036,1181,2019,0
4037,1181,2019,0
4038,1181,2019,0
1799,1181,2019,0
4039,1182,2016,2
4040,1182,2016,2
4041,1182,2016,2
4042,1182,2016,2
4043,1182,2016,2
4044,1183,2018,8
4045,1183,2018,8
4046,1183,2018,8
4047,1183,2018,8
4048,1184,2017,6
4049,1184,2017,6
4050,1184,2017,6
4051,1184,2017,6
4052,1185,2019,3
4053,1185,2019,3
4054,1185,2019,3
4055,1185,2019,3
4056,1186,2017,9
4057,1186,2017,9
408,1187,2017,8
4058,1188,2017,3
4059,1188,2017,3
3022,1189,2019,5
3023,1189,2019,5
3024,1189,2019,5
1666,1189,2019,5
4060,1190,2019,5
4061,1190,2019,5
4062,1190,2019,5
4063,1191,2016,5
4064,1191,2016,5
4065,1191,2016,5
4066,1192,2019,3
4067,1192,2019,3
2250,1192,2019,3
4068,1192,2019,3
4069,1192,2019,3
4070,1192,2019,3
4071,1192,2019,3
4072,1192,2019,3
4073,1193,2017,5
4074,1193,2017,5
4075,1193,2017,5
4076,1194,2016,0
4077,1194,2016,0
1470,1194,2016,0
4078,1194,2016,0
4079,1195,2017,5
4080,1195,2017,5
4081,1195,2017,5
3361,1195,2017,5
4082,1196,2019,9
1458,1196,2019,9
1459,1196,2019,9
4083,1197,2019,5
4084,1197,2019,5
4085,1197,2019,5
2644,1197,2019,5
4086,1197,2019,5
4087,1198,2017,8
4088,1198,2017,8
4089,1198,2017,8
4090,1199,2018,5
4091,1199,2018,5
4092,1199,2018,5
4093,1199,2018,5
4094,1199,2018,5
4095,1200,2018,3
1699,1200,2018,3
4096,1200,2018,3
3825,1201,2018,3
1405,1201,2018,3
1428,1201,2018,3
4097,1201,2018,3
1169,1202,2017,7
2976,1202,2017,7
4098,1202,2017,7
1171,1202,2017,7
3983,1202,2017,7
1173,1202,2017,7
1174,1202,2017,7
4099,1203,2016,3
4100,1203,2016,3
4101,1203,2016,3
4102,1203,2016,3
4103,1203,2016,3
4104,1203,2016,3
4105,1204,2017,8
4106,1204,2017,8
4107,1204,2017,8
4108,1204,2017,8
4109,1204,2017,8
4110,1205,2017,5
4111,1205,2017,5
4112,1205,2017,5
4113,1205,2017,5
4114,1205,2017,5
4115,1205,2017,5
4116,1205,2017,5
4117,1206,2018,2
4117,1206,2018,2
4118,1206,2018,2
4119,1206,2018,2
4120,1206,2018,2
1388,1206,2018,2
4121,1207,2018,0
4122,1207,2018,0
4123,1207,2018,0
4124,1207,2018,0
4125,1208,2016,9
4126,1208,2016,9
4127,1208,2016,9
1238,1208,2016,9
4128,1209,2019,2
4129,1209,2019,2
3185,1210,2018,5
3186,1210,2018,5
4130,1211,2018,2
4131,1211,2018,2
4132,1211,2018,2
4133,1211,2018,2
4134,1212,2016,6
4135,1212,2016,6
4136,1213,2019,3
4137,1214,2018,1
4138,1214,2018,1
4139,1214,2018,1
4140,1214,2018,1
3565,1215,2018,9
2991,1215,2018,9
4141,1215,2018,9
4142,1215,2018,9
4143,1216,2019,5
4144,1216,2019,5
4145,1216,2019,5
4146,1216,2019,5
4147,1217,2019,5
4148,1217,2019,5
415,1218,2019,8
416,1218,2019,8
417,1218,2019,8
138,1218,2019,8
4149,1219,2019,5
4150,1219,2019,5
4151,1219,2019,5
4152,1219,2019,5
4153,1219,2019,5
4154,1219,2019,5
4155,1220,2019,2
4156,1221,2017,9
4157,1221,2017,9
929,1221,2017,9
932,1221,2017,9
4158,1221,2017,9
4159,1222,2018,3
4160,1222,2018,3
4161,1223,2018,5
387,1223,2018,5
4162,1224,2019,2
4163,1224,2019,2
4164,1224,2019,2
4165,1224,2019,2
4166,1225,2019,8
2082,1225,2019,8
2083,1225,2019,8
2081,1225,2019,8
3297,1226,2017,0
4167,1227,2019,8
4168,1227,2019,8
1699,1227,2019,8
4169,1228,2019,8
4170,1228,2019,8
4171,1228,2019,8
148,1228,2019,8
2351,1229,2018,3
2354,1229,2018,3
4172,1230,2018,2
4173,1230,2018,2
4174,1230,2018,2
4175,1230,2018,2
4176,1230,2018,2
4177,1231,2019,5
4178,1231,2019,5
4179,1231,2019,5
289,1231,2019,5
4180,1232,2017,5
4181,1232,2017,5
1956,1232,2017,5
4182,1232,2017,5
4183,1233,2018,5
1246,1233,2018,5
4184,1233,2018,5
1247,1233,2018,5
4185,1234,2018,6
4186,1234,2018,6
4187,1234,2018,6
4188,1234,2018,6
4189,1234,2018,6
4190,1234,2018,6
4191,1235,2017,2
4192,1235,2017,2
4193,1235,2017,2
2291,1236,2019,3
4194,1236,2019,3
2293,1236,2019,3
4195,1237,2017,8
4196,1237,2017,8
3660,1237,2017,8
4197,1237,2017,8
3691,1237,2017,8
3184,1238,2017,1
1470,1238,2017,1
4198,1239,2019,5
4199,1239,2019,5
4200,1239,2019,5
4201,1240,2018,5
4202,1240,2018,5
4203,1240,2018,5
4204,1240,2018,5
4205,1241,2016,0
4206,1241,2016,0
4207,1241,2016,0
4208,1241,2016,0
4209,1242,2019,5
4210,1242,2019,5
4211,1242,2019,5
4212,1242,2019,5
4213,1242,2019,5
4214,1242,2019,5
4215,1243,2018,2
4216,1243,2018,2
4217,1243,2018,2
4218,1243,2018,2
4219,1243,2018,2
4220,1244,2018,9
4221,1244,2018,9
1785,1245,2018,5
1784,1245,2018,5
1786,1245,2018,5
1787,1245,2018,5
4222,1246,2017,1
4223,1246,2017,1
4224,1246,2017,1
4225,1246,2017,1
4226,1246,2017,1
4227,1247,2017,5
3691,1247,2017,5
4228,1248,2018,2
4228,1248,2018,2
4229,1248,2018,2
4230,1248,2018,2
4231,1248,2018,2
4232,1248,2018,2
4233,1248,2018,2
4234,1248,2018,2
4235,1248,2018,2
4236,1248,2018,2
4237,1248,2018,2
4238,1248,2018,2
1247,1248,2018,2
1246,1248,2018,2
4239,1249,2017,7
4240,1249,2017,7
4241,1250,2019,2
4242,1250,2019,2
4243,1250,2019,2
2196,1251,2017,8
4244,1251,2017,8
1808,1251,2017,8
2197,1251,2017,8
1699,1251,2017,8
4245,1252,2018,6
4246,1252,2018,6
1317,1252,2018,6
4247,1253,2018,6
4248,1254,2019,5
4249,1254,2019,5
4250,1254,2019,5
4251,1254,2019,5
4252,1254,2019,5
4253,1254,2019,5
4254,1254,2019,5
4255,1254,2019,5
4256,1254,2019,5
4257,1254,2019,5
4258,1255,2019,1
4259,1256,2018,9
4260,1256,2018,9
4261,1256,2018,9
4262,1256,2018,9
4263,1256,2018,9
4264,1256,2018,9
4265,1257,2018,2
4266,1257,2018,2
4267,1257,2018,2
2472,1258,2018,5
4268,1258,2018,5
4269,1258,2018,5
2473,1258,2018,5
4270,1258,2018,5
4271,1259,2019,2
4272,1259,2019,2
4273,1259,2019,2
4274,1259,2019,2
4275,1260,2016,2
4276,1260,2016,2
4277,1260,2016,2
4278,1261,2017,3
4279,1261,2017,3
905,1261,2017,3
2875,1262,2018,0
2876,1262,2018,0
2877,1262,2018,0
4280,1263,2019,5
4281,1263,2019,5
4282,1263,2019,5
4283,1263,2019,5
4284,1263,2019,5
4193,1264,2018,2
4285,1265,2018,1
1592,1265,2018,1
4286,1265,2018,1
4287,1265,2018,1
4288,1265,2018,1
4289,1266,2019,2
4101,1266,2019,2
4290,1266,2019,2
4291,1266,2019,2
4292,1266,2019,2
4293,1266,2019,2
4294,1266,2019,2
4295,1267,2018,5
4296,1267,2018,5
4297,1267,2018,5
4298,1268,2018,8
4299,1268,2018,8
4300,1269,2019,1
4301,1269,2019,1
4302,1269,2019,1
4303,1270,2016,3
4304,1270,2016,3
4305,1270,2016,3
4306,1270,2016,3
4307,1270,2016,3
852,1270,2016,3
4308,1270,2016,3
4309,1270,2016,3
2264,1270,2016,3
2239,1271,2016,5
2240,1271,2016,5
4310,1272,2018,1
4311,1272,2018,1
4312,1272,2018,1
4313,1273,2018,8
4314,1273,2018,8
4315,1273,2018,8
4316,1273,2018,8
4317,1273,2018,8
3856,1274,2018,3
4318,1274,2018,3
4319,1274,2018,3
2473,1274,2018,3
4320,1274,2018,3
4270,1274,2018,3
4321,1275,2019,3
4322,1275,2019,3
4323,1276,2018,2
4324,1276,2018,2
4325,1277,2019,2
4326,1277,2019,2
4327,1277,2019,2
4328,1277,2019,2
4329,1277,2019,2
4330,1278,2018,9
2960,1279,2019,8
4331,1279,2019,8
4332,1279,2019,8
4333,1279,2019,8
4334,1280,2018,7
4335,1280,2018,7
623,1280,2018,7
4336,1280,2018,7
4337,1280,2018,7
4338,1280,2018,7
4339,1280,2018,7
628,1280,2018,7
4340,1281,2019,1
4341,1281,2019,1
4342,1282,2016,5
4343,1282,2016,5
4344,1282,2016,5
4345,1283,2017,0
4346,1283,2017,0
561,1284,2018,2
562,1284,2018,2
563,1284,2018,2
527,1285,2017,8
4347,1285,2017,8
324,1286,2018,5
4348,1286,2018,5
4349,1286,2018,5
20,1286,2018,5
4350,1287,2019,7
4351,1287,2019,7
4352,1288,2018,2
4353,1288,2018,2
4354,1289,2017,7
4355,1289,2017,7
4356,1289,2017,7
4357,1290,2018,2
4358,1290,2018,2
4359,1290,2018,2
4360,1290,2018,2
4361,1290,2018,2
4362,1290,2018,2
4363,1290,2018,2
4364,1290,2018,2
4365,1290,2018,2
4366,1291,2017,5
4367,1291,2017,5
1530,1291,2017,5
4368,1292,2017,3
1553,1292,2017,3
1555,1292,2017,3
1556,1292,2017,3
4369,1293,2017,1
4370,1293,2017,1
4371,1293,2017,1
4372,1293,2017,1
4373,1293,2017,1
4374,1293,2017,1
4375,1293,2017,1
4376,1293,2017,1
4377,1293,2017,1
4378,1293,2017,1
4379,1293,2017,1
4380,1293,2017,1
4381,1294,2018,3
4382,1295,2016,1
4383,1295,2016,1
4384,1295,2016,1
4385,1295,2016,1
4386,1295,2016,1
4387,1295,2016,1
4388,1296,2016,9
4389,1296,2016,9
4390,1296,2016,9
189,1297,2019,5
190,1297,2019,5
191,1297,2019,5
192,1297,2019,5
193,1297,2019,5
4391,1298,2019,2
4392,1298,2019,2
4393,1298,2019,2
4394,1298,2019,2
4395,1298,2019,2
4396,1299,2017,5
4397,1300,2016,2
4398,1300,2016,2
4399,1301,2018,8
4400,1301,2018,8
4401,1301,2018,8
4402,1302,2019,3
4403,1302,2019,3
4404,1302,2019,3
4405,1302,2019,3
4406,1302,2019,3
4407,1303,2019,5
4392,1303,2019,5
4394,1303,2019,5
4408,1303,2019,5
4409,1304,2018,5
2648,1304,2018,5
2650,1304,2018,5
4410,1304,2018,5
4411,1304,2018,5
4412,1305,2019,5
4413,1305,2019,5
2941,1305,2019,5
4414,1306,2016,0
4415,1306,2016,0
4416,1307,2019,2
4417,1307,2019,2
4418,1307,2019,2
4419,1307,2019,2
4420,1307,2019,2
3352,1307,2019,2
4421,1308,2018,6
4422,1308,2018,6
4423,1308,2018,6
4424,1308,2018,6
2470,1308,2018,6
4425,1309,2019,8
4426,1309,2019,8
4427,1309,2019,8
4428,1310,2018,2
4429,1310,2018,2
4430,1310,2018,2
4431,1310,2018,2
4432,1310,2018,2
4433,1311,2017,2
4434,1311,2017,2
4435,1312,2017,9
4436,1312,2017,9
361,1312,2017,9
4437,1312,2017,9
4438,1313,2019,2
4439,1313,2019,2
4440,1314,2019,8
4441,1314,2019,8
4442,1315,2017,8
300,1315,2017,8
4443,1316,2017,0
4444,1316,2017,0
4445,1317,2019,8
402,1317,2019,8
4446,1317,2019,8
4447,1318,2017,9
4448,1318,2017,9
4449,1318,2017,9
4450,1318,2017,9
4451,1319,2018,6
4452,1319,2018,6
4453,1319,2018,6
4454,1320,2016,5
4455,1320,2016,5
4456,1320,2016,5
4457,1320,2016,5
4458,1320,2016,5
4459,1321,2018,2
4460,1321,2018,2
1906,1321,2018,2
3352,1321,2018,2
4461,1322,2017,9
4462,1322,2017,9
4463,1323,2019,5
4464,1323,2019,5
4465,1323,2019,5
4466,1324,2019,8
4467,1324,2019,8
4468,1324,2019,8
4469,1324,2019,8
4470,1324,2019,8
4471,1324,2019,8
4472,1324,2019,8
3035,1325,2018,3
4473,1325,2018,3
3036,1325,2018,3
863,1325,2018,3
4474,1326,2017,5
4475,1326,2017,5
4476,1326,2017,5
4477,1326,2017,5
828,1327,2016,3
4478,1327,2016,3
4479,1327,2016,3
992,1327,2016,3
4480,1328,2018,3
4481,1328,2018,3
4482,1328,2018,3
357,1328,2018,3
4483,1329,2019,1
4484,1329,2019,1
4485,1329,2019,1
4486,1329,2019,1
4486,1329,2019,1
4487,1330,2019,5
4488,1330,2019,5
3298,1331,2016,7
3159,1331,2016,7
3300,1331,2016,7
3301,1331,2016,7
4489,1331,2016,7
3304,1331,2016,7
4490,1332,2016,5
4491,1332,2016,5
4492,1332,2016,5
4493,1332,2016,5
4494,1332,2016,5
4495,1332,2016,5
4496,1332,2016,5
4497,1332,2016,5
2201,1332,2016,5
4498,1333,2019,5
2824,1333,2019,5
4499,1333,2019,5
4500,1334,2019,1
3003,1334,2019,1
4501,1334,2019,1
4502,1335,2017,3
4503,1335,2017,3
4504,1335,2017,3
4505,1335,2017,3
4506,1335,2017,3
1671,1336,2018,6
4507,1336,2018,6
4508,1336,2018,6
4509,1336,2018,6
4510,1336,2018,6
4511,1336,2018,6
4512,1336,2018,6
4513,1337,2019,5
4514,1337,2019,5
4515,1337,2019,5
4516,1337,2019,5
4517,1337,2019,5
336,1337,2019,5
4518,1338,2019,3
4519,1338,2019,3
2,1338,2019,3
4520,1339,2016,7
4521,1339,2016,7
4522,1340,2019,8
4523,1340,2019,8
4524,1340,2019,8
4525,1341,2019,2
4526,1341,2019,2
4527,1341,2019,2
4528,1342,2018,7
4529,1342,2018,7
4530,1342,2018,7
2111,1342,2018,7
4531,1342,2018,7
2112,1342,2018,7
4532,1342,2018,7
4533,1343,2018,3
4534,1343,2018,3
4535,1343,2018,3
4536,1344,2017,1
4537,1344,2017,1
4538,1344,2017,1
4539,1345,2016,1
4540,1345,2016,1
4541,1345,2016,1
4542,1345,2016,1
4543,1345,2016,1
2445,1346,2017,3
1441,1346,2017,3
1445,1346,2017,3
4544,1346,2017,3
4545,1347,2019,3
4546,1347,2019,3
4547,1347,2019,3
4548,1348,2018,9
4549,1348,2018,9
4550,1349,2017,3
205,1349,2017,3
207,1349,2017,3
159,1350,2019,2
159,1350,2019,2
161,1350,2019,2
4551,1350,2019,2
162,1350,2019,2
163,1350,2019,2
4552,1350,2019,2
4553,1351,2017,5
4554,1351,2017,5
4555,1351,2017,5
4556,1351,2017,5
79,1352,2016,3
80,1352,2016,3
4557,1353,2017,3
4558,1353,2017,3
4559,1353,2017,3
4560,1353,2017,3
4561,1354,2017,1
4562,1354,2017,1
4563,1354,2017,1
4564,1354,2017,1
4565,1355,2018,2
4566,1355,2018,2
4567,1355,2018,2
4568,1355,2018,2
4569,1356,2019,2
4570,1356,2019,2
4571,1356,2019,2
4572,1356,2019,2
4573,1356,2019,2
4574,1357,2018,9
4575,1358,2018,1
4576,1358,2018,1
4577,1358,2018,1
4578,1359,2019,5
4579,1359,2019,5
4580,1359,2019,5
4581,1359,2019,5
4582,1359,2019,5
4583,1360,2017,6
4584,1360,2017,6
4585,1360,2017,6
4586,1360,2017,6
889,1360,2017,6
4587,1360,2017,6
4588,1360,2017,6
4589,1360,2017,6
4590,1361,2017,3
4591,1361,2017,3
4592,1361,2017,3
4593,1361,2017,3
4594,1361,2017,3
4081,1361,2017,3
4595,1362,2018,5
4596,1362,2018,5
4597,1362,2018,5
4598,1362,2018,5
4599,1362,2018,5
4600,1363,2016,6
4601,1363,2016,6
3555,1363,2016,6
4602,1364,2018,7
4603,1364,2018,7
4604,1365,2016,5
1254,1365,2016,5
4605,1365,2016,5
4606,1365,2016,5
4607,1366,2017,3
1956,1366,2017,3
1955,1366,2017,3
4608,1367,2016,0
4609,1367,2016,0
4610,1367,2016,0
4611,1367,2016,0
4612,1368,2017,5
4613,1368,2017,5
4614,1368,2017,5
4615,1368,2017,5
4616,1369,2019,2
2337,1369,2019,2
2338,1369,2019,2
4617,1370,2016,3
4618,1370,2016,3
4619,1370,2016,3
4620,1371,2018,8
4621,1371,2018,8
1699,1371,2018,8
4622,1372,2019,8
4623,1372,2019,8
2147,1373,2017,5
4624,1373,2017,5
4625,1373,2017,5
4626,1373,2017,5
4627,1374,2017,3
4628,1374,2017,3
4629,1374,2017,3
4630,1374,2017,3
4631,1374,2017,3
4632,1375,2018,3
4633,1375,2018,3
2826,1375,2018,3
4634,1375,2018,3
4635,1376,2017,5
4636,1377,2019,7
4637,1377,2019,7
4312,1377,2019,7
1069,1377,2019,7
4638,1377,2019,7
4639,1378,2017,0
4640,1378,2017,0
4641,1378,2017,0
4642,1379,2019,7
4643,1379,2019,7
4644,1379,2019,7
4645,1379,2019,7
4646,1379,2019,7
616,1379,2019,7
4647,1379,2019,7
4648,1379,2019,7
4649,1380,2018,8
4650,1380,2018,8
4651,1380,2018,8
3298,1380,2018,8
4652,1380,2018,8
4653,1380,2018,8
3300,1380,2018,8
4654,1381,2018,5
4655,1381,2018,5
4656,1381,2018,5
4657,1381,2018,5
4658,1382,2018,0
4659,1383,2018,3
4660,1383,2018,3
4661,1384,2018,5
4662,1384,2018,5
4663,1384,2018,5
2098,1385,2017,5
4664,1386,2019,3
4665,1386,2019,3
4666,1386,2019,3
4667,1387,2019,7
4668,1387,2019,7
4669,1387,2019,7
4670,1387,2019,7
4671,1387,2019,7
4672,1388,2016,6
4673,1388,2016,6
4674,1388,2016,6
4675,1388,2016,6
2798,1389,2016,2
2145,1389,2016,2
2144,1389,2016,2
2031,1389,2016,2
4676,1390,2016,7
4677,1390,2016,7
4678,1390,2016,7
4679,1390,2016,7
4680,1390,2016,7
4681,1390,2016,7
2603,1390,2016,7
4682,1390,2016,7
4683,1390,2016,7
4684,1391,2019,5
4685,1391,2019,5
4686,1391,2019,5
4687,1391,2019,5
4688,1391,2019,5
4689,1391,2019,5
590,1391,2019,5
4690,1392,2018,8
4691,1392,2018,8
4692,1392,2018,8
1209,1392,2018,8
1210,1392,2018,8
4693,1392,2018,8
2989,1393,2017,7
4694,1393,2017,7
4695,1393,2017,7
2991,1393,2017,7
4696,1394,2019,2
4697,1394,2019,2
4698,1394,2019,2
4699,1394,2019,2
4699,1394,2019,2
4700,1395,2017,6
4701,1395,2017,6
4702,1395,2017,6
4703,1396,2017,6
1799,1396,2017,6
4038,1396,2017,6
4704,1397,2017,2
4460,1397,2017,2
4705,1397,2017,2
4706,1397,2017,2
4707,1397,2017,2
4708,1398,2016,4
4709,1399,2018,5
4710,1399,2018,5
4711,1399,2018,5
4712,1400,2016,5
4713,1400,2016,5
4714,1400,2016,5
4715,1401,2016,0
4716,1401,2016,0
4717,1401,2016,0
2593,1401,2016,0
4718,1402,2016,7
4719,1402,2016,7
4226,1402,2016,7
4720,1403,2019,5
4721,1403,2019,5
4722,1403,2019,5
4723,1403,2019,5
4724,1403,2019,5
802,1403,2019,5
4624,1404,2019,5
4725,1404,2019,5
4726,1404,2019,5
4727,1404,2019,5
4625,1404,2019,5
4728,1405,2018,8
4729,1405,2018,8
4730,1405,2018,8
2,1405,2018,8
4731,1406,2017,8
4732,1406,2017,8
4733,1406,2017,8
3691,1406,2017,8
4734,1406,2017,8
4735,1406,2017,8
4736,1406,2017,8
4313,1406,2017,8
4737,1406,2017,8
4738,1407,2016,1
4739,1407,2016,1
4740,1407,2016,1
4741,1407,2016,1
4742,1407,2016,1
4287,1407,2016,1
4743,1407,2016,1
615,1407,2016,1
4288,1407,2016,1
4744,1408,2018,3
4745,1408,2018,3
4746,1408,2018,3
4747,1409,2017,8
4748,1409,2017,8
4749,1409,2017,8
4750,1410,2018,8
4751,1410,2018,8
4752,1410,2018,8
4753,1411,2018,3
4754,1411,2018,3
4755,1411,2018,3
4756,1412,2016,5
4757,1412,2016,5
4758,1412,2016,5
4759,1412,2016,5
4760,1412,2016,5
4761,1413,2016,2
4275,1413,2016,2
4277,1413,2016,2
4762,1414,2019,1
4763,1414,2019,1
4764,1414,2019,1
4537,1414,2019,1
4765,1414,2019,1
4766,1415,2018,5
4767,1415,2018,5
4768,1415,2018,5
4769,1415,2018,5
4770,1416,2016,5
4771,1416,2016,5
4772,1416,2016,5
4773,1416,2016,5
4774,1416,2016,5
4775,1416,2016,5
3156,1417,2016,0
4542,1417,2016,0
4776,1418,2018,5
4777,1418,2018,5
4778,1418,2018,5
21,1418,2018,5
498,1418,2018,5
4779,1419,2016,6
4780,1419,2016,6
4781,1419,2016,6
4782,1419,2016,6
4783,1420,2019,2
4784,1421,2019,2
4785,1421,2019,2
4786,1422,2016,3
4787,1423,2019,2
4788,1423,2019,2
4789,1423,2019,2
4790,1423,2019,2
4791,1423,2019,2
106,1424,2019,7
4792,1424,2019,7
4793,1424,2019,7
4794,1424,2019,7
4453,1424,2019,7
1356,1424,2019,7
4795,1425,2019,2
4796,1425,2019,2
4797,1425,2019,2
4798,1425,2019,2
3314,1425,2019,2
4799,1426,2016,2
379,1427,2016,5
2730,1427,2016,5
3070,1427,2016,5
4800,1427,2016,5
1451,1427,2016,5
4801,1428,2019,8
4802,1428,2019,8
4803,1428,2019,8
4804,1428,2019,8
4805,1429,2018,1
4806,1429,2018,1
4807,1430,2018,9
4808,1430,2018,9
4809,1430,2018,9
63,1430,2018,9
4810,1431,2019,2
4811,1431,2019,2
4812,1431,2019,2
2806,1431,2019,2
4813,1431,2019,2
4814,1432,2018,5
4815,1432,2018,5
4816,1432,2018,5
4817,1433,2018,8
4818,1433,2018,8
4819,1433,2018,8
4820,1434,2016,2
2153,1434,2016,2
2154,1434,2016,2
398,1434,2016,2
4821,1434,2016,2
1692,1434,2016,2
4822,1435,2019,2
4823,1435,2019,2
4824,1435,2019,2
4825,1435,2019,2
4826,1436,2017,5
4827,1436,2017,5
4828,1436,2017,5
2477,1436,2017,5
4829,1436,2017,5
4830,1437,2018,5
4831,1437,2018,5
4832,1437,2018,5
4833,1437,2018,5
4834,1437,2018,5
4835,1437,2018,5
